# Observation File: observation_column_all.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: water content [mol]
# Region: subsurface domain
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: surface-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: snow-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: evaporation [m s^-1]
# Region: surface domain
# Functional: average
# Variable: surface-evaporative_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface-subsurface flux [mol s^-1]
# Region: surface domain
# Functional: average
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: precipitation rain [m s^-1]
# Region: surface domain
# Functional: average
# Variable: surface-precipitation_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: precipitation snow [m s^-1]
# Region: surface domain
# Functional: average
# Variable: snow-precipitation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: molar density liquid [mol m^-3]
# Region: surface domain
# Functional: average
# Variable: surface-molar_density_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface area [m^2]
# Region: surface domain
# Functional: extensive integral
# Variable: surface-cell_volume
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow melt [m s^-1]
# Region: surface domain
# Functional: average
# Variable: snow-melt
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface temperature [K]
# Region: surface domain
# Functional: average
# Variable: surface-temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: thaw depth [m]
# Region: surface domain
# Functional: average
# Variable: surface-thaw_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: water table depth [m]
# Region: surface domain
# Functional: average
# Variable: surface-water_table
# Number of Vectors: 1
# =============================================================================
"time [d]","water content [mol]","surface water content [mol]","snow water content [mol]","evaporation [m s^-1]","surface-subsurface flux [mol s^-1]","precipitation rain [m s^-1]","precipitation snow [m s^-1]","molar density liquid [mol m^-3]","surface area [m^2]","snow melt [m s^-1]","surface temperature [K]","thaw depth [m]","water table depth [m]"
1.400000000000e+01,2.812092358605e+11,0.000000000000e+00,6.354581707636e+08,-6.351674798319e-05,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.545363166412e+04,2.688002413326e+05,0.000000000000e+00,2.659408833304e+02,0.000000000000e+00,4.000000000000e+01
1.500000000000e+01,2.812092358605e+11,0.000000000000e+00,6.439923083543e+08,-8.104333768889e-05,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.545207237967e+04,2.688002413326e+05,0.000000000000e+00,2.658138854490e+02,0.000000000000e+00,4.000000000000e+01
1.600000000000e+01,2.812092358605e+11,0.000000000000e+00,6.525925877161e+08,-8.584565813898e-05,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.545009194935e+04,2.688002413326e+05,0.000000000000e+00,2.656555748733e+02,0.000000000000e+00,4.000000000000e+01
1.700000000000e+01,2.812092358605e+11,0.000000000000e+00,6.614005788287e+08,-9.976802777609e-05,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.544818046051e+04,2.688002413326e+05,0.000000000000e+00,2.655057865430e+02,0.000000000000e+00,4.000000000000e+01
1.800000000000e+01,2.812092358605e+11,0.000000000000e+00,6.701453668261e+08,-9.485327112508e-05,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.544715054873e+04,2.688002413326e+05,0.000000000000e+00,2.654262400607e+02,0.000000000000e+00,4.000000000000e+01
1.900000000000e+01,2.812092358605e+11,0.000000000000e+00,6.788109860782e+08,-8.908167220946e-05,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.544670739062e+04,2.688002413326e+05,0.000000000000e+00,2.653922417530e+02,0.000000000000e+00,4.000000000000e+01
2.000000000000e+01,2.812092358605e+11,0.000000000000e+00,6.873224530470e+08,-7.875684440294e-05,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.544625294750e+04,2.688002413326e+05,0.000000000000e+00,2.653575303230e+02,0.000000000000e+00,4.000000000000e+01
2.100000000000e+01,2.812092358605e+11,0.000000000000e+00,6.960660739921e+08,-9.434278359935e-05,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.544579875992e+04,2.688002413326e+05,0.000000000000e+00,2.653229900479e+02,0.000000000000e+00,4.000000000000e+01
2.200000000000e+01,2.812092358605e+11,0.000000000000e+00,7.049584066545e+08,-1.043529138983e-04,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.544531835363e+04,2.688002413326e+05,0.000000000000e+00,2.652866192601e+02,0.000000000000e+00,4.000000000000e+01
2.300000000000e+01,2.812092358605e+11,0.000000000000e+00,7.139703507637e+08,-1.118083593096e-04,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.544550994198e+04,2.688002413326e+05,0.000000000000e+00,2.653010663543e+02,0.000000000000e+00,4.000000000000e+01
2.400000000000e+01,2.812092358605e+11,0.000000000000e+00,7.227506598784e+08,-9.646484356793e-05,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.544546979076e+04,2.688002413326e+05,0.000000000000e+00,2.652980043568e+02,0.000000000000e+00,4.000000000000e+01
2.500000000000e+01,2.812092358605e+11,0.000000000000e+00,7.311624622356e+08,-7.216381619142e-05,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.544495057985e+04,2.688002413326e+05,0.000000000000e+00,2.652588258311e+02,0.000000000000e+00,4.000000000000e+01
2.600000000000e+01,2.812092358605e+11,0.000000000000e+00,7.392037629576e+08,-4.814475440089e-05,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.544350288739e+04,2.688002413326e+05,0.000000000000e+00,2.651506326053e+02,0.000000000000e+00,4.000000000000e+01
2.700000000000e+01,2.812092358605e+11,0.000000000000e+00,7.474897537940e+08,-6.472346236833e-05,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.544191013193e+04,2.688002413326e+05,0.000000000000e+00,2.650332495928e+02,0.000000000000e+00,4.000000000000e+01
2.800000000000e+01,2.812092358605e+11,0.000000000000e+00,7.553528134390e+08,-3.629502330525e-05,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.544040523476e+04,2.688002413326e+05,0.000000000000e+00,2.649238678228e+02,0.000000000000e+00,4.000000000000e+01
2.900000000000e+01,2.812092358605e+11,0.000000000000e+00,7.628017331741e+08,-8.870215743037e-06,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.543853490604e+04,2.688002413326e+05,0.000000000000e+00,2.647899283836e+02,0.000000000000e+00,4.000000000000e+01
3.000000000000e+01,2.812092358605e+11,0.000000000000e+00,7.702323808616e+08,-8.367766288710e-06,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.543592467475e+04,2.688002413326e+05,0.000000000000e+00,2.646065502213e+02,0.000000000000e+00,4.000000000000e+01
3.100000000000e+01,2.812092358605e+11,0.000000000000e+00,7.776384150210e+08,-6.340166776887e-06,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.543376366725e+04,2.688002413326e+05,0.000000000000e+00,2.644576845218e+02,0.000000000000e+00,4.000000000000e+01
3.200000000000e+01,2.812092358605e+11,0.000000000000e+00,7.851268217111e+08,-1.084386807825e-05,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.543272159656e+04,2.688002413326e+05,0.000000000000e+00,2.643867943856e+02,0.000000000000e+00,4.000000000000e+01
