# Observation File: observation_column_all.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: water content [mol]
# Region: subsurface domain
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: surface-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: snow-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: evaporation [m s^-1]
# Region: surface domain
# Functional: average
# Variable: surface-evaporative_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface-subsurface flux [mol s^-1]
# Region: surface domain
# Functional: average
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: precipitation rain [m s^-1]
# Region: surface domain
# Functional: average
# Variable: surface-precipitation_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: precipitation snow [m s^-1]
# Region: surface domain
# Functional: average
# Variable: snow-precipitation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: molar density liquid [mol m^-3]
# Region: surface domain
# Functional: average
# Variable: surface-molar_density_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface area [m^2]
# Region: surface domain
# Functional: extensive integral
# Variable: surface-cell_volume
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow melt [m s^-1]
# Region: surface domain
# Functional: average
# Variable: snow-melt
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: tcc last column
# Region: BTC all
# Functional: extensive integral
# Variable: total_component_concentration
# Number of Vectors: 2
# -----------------------------------------------------------------------------
# Observation Name: surface temperature [K]
# Region: surface domain
# Functional: average
# Variable: surface-temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: thaw depth [m]
# Region: surface domain
# Functional: average
# Variable: surface-thaw_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: water table depth [m]
# Region: surface domain
# Functional: average
# Variable: surface-water_table
# Number of Vectors: 1
# =============================================================================
"time [d]","water content [mol]","surface water content [mol]","snow water content [mol]","evaporation [m s^-1]","surface-subsurface flux [mol s^-1]","precipitation rain [m s^-1]","precipitation snow [m s^-1]","molar density liquid [mol m^-3]","surface area [m^2]","snow melt [m s^-1]","tcc last column tracer1","tcc last column tracer2","surface temperature [K]","thaw depth [m]","water table depth [m]"
1.920000000000e+02,2.815193312897e+11,0.000000000000e+00,1.187922963561e+03,1.470149829121e-03,-5.444338499226e+05,1.268484848485e-03,0.000000000000e+00,5.548974252844e+04,2.688002413326e+05,0.000000000000e+00,4.072423787004e-50,2.641425404187e-13,2.816913934935e+02,5.322744301198e-01,4.000000000000e+01
1.930000000000e+02,2.815175133353e+11,0.000000000000e+00,1.187930982994e+03,1.390366528939e-03,-5.444393533245e+05,1.268484848485e-03,0.000000000000e+00,5.549011712700e+04,2.688002413326e+05,0.000000000000e+00,1.738624481036e-48,2.638510457380e-13,2.816120547265e+02,5.446510693851e-01,4.000000000000e+01
1.940000000000e+02,2.815159303694e+11,0.000000000000e+00,1.187912154558e+03,1.374613175174e-03,-5.444338588997e+05,1.268484848485e-03,0.000000000000e+00,5.548923762376e+04,2.688002413326e+05,0.000000000000e+00,3.927944025327e-47,2.634904484299e-13,2.817972288851e+02,5.549760700703e-01,4.000000000000e+01
1.950000000000e+02,2.815148432213e+11,0.000000000000e+00,1.187919422394e+03,1.341371553419e-03,-5.444340441495e+05,1.268484848485e-03,0.000000000000e+00,5.548957711572e+04,2.688002413326e+05,0.000000000000e+00,5.597694088230e-46,2.631276502509e-13,2.817262053494e+02,5.682474578713e-01,4.000000000000e+01
1.960000000000e+02,2.815145326026e+11,0.000000000000e+00,1.187925067077e+03,1.289309870322e-03,-5.444368815883e+05,1.268484848485e-03,0.000000000000e+00,5.548984080865e+04,2.688002413326e+05,0.000000000000e+00,5.789414379479e-45,2.626284463520e-13,2.816706495502e+02,5.763330824809e-01,4.000000000000e+01
1.970000000000e+02,2.815150375317e+11,0.000000000000e+00,1.187921938675e+03,1.234632528118e-03,-5.444364796438e+05,1.268484848485e-03,0.000000000000e+00,5.548969467701e+04,2.688002413326e+05,0.000000000000e+00,4.643672729186e-44,2.620766147031e-13,2.817014808503e+02,5.888963825725e-01,4.000000000000e+01
1.980000000000e+02,2.815157013678e+11,0.000000000000e+00,1.187904625136e+03,1.223978345919e-03,-5.444302039989e+05,1.268484848485e-03,0.000000000000e+00,5.548888596290e+04,2.688002413326e+05,0.000000000000e+00,3.072191216368e-43,2.614347238868e-13,2.818702245197e+02,5.963355550457e-01,4.000000000000e+01
1.990000000000e+02,2.815165932082e+11,0.000000000000e+00,1.187899988666e+03,1.208691490697e-03,-5.444265413714e+05,1.268484848485e-03,0.000000000000e+00,5.548866938746e+04,2.688002413326e+05,0.000000000000e+00,1.726284484649e-42,2.607908499498e-13,2.819148949178e+02,6.093595820804e-01,4.000000000000e+01
2.000000000000e+02,2.815181676393e+11,0.000000000000e+00,1.187912354374e+03,1.162928044943e-03,-5.444302441884e+05,1.268484848485e-03,0.000000000000e+00,5.548924702353e+04,2.688002413326e+05,0.000000000000e+00,8.515947028339e-42,2.600282151971e-13,2.817952739232e+02,6.169448622819e-01,4.000000000000e+01
2.010000000000e+02,2.815204553805e+11,0.000000000000e+00,1.187926022139e+03,1.115106299024e-03,-5.444364060232e+05,1.268484848485e-03,0.000000000000e+00,5.548988546275e+04,2.688002413326e+05,0.000000000000e+00,3.744918724404e-41,2.592139874416e-13,2.816612098145e+02,6.293595820805e-01,4.000000000000e+01
2.020000000000e+02,2.815237203695e+11,0.000000000000e+00,1.187941906695e+03,1.049590896824e-03,-5.444434365003e+05,1.268484848485e-03,0.000000000000e+00,5.549062746452e+04,2.688002413326e+05,0.000000000000e+00,1.499954506640e-40,2.582729415037e-13,2.815027962815e+02,6.358980735936e-01,4.000000000000e+01
2.030000000000e+02,2.815273183223e+11,0.000000000000e+00,1.187948644371e+03,1.027269848245e-03,-5.444476095921e+05,1.268484848485e-03,0.000000000000e+00,5.549094217687e+04,2.688002413326e+05,0.000000000000e+00,5.539315514166e-40,2.573115371325e-13,2.814347121440e+02,6.485446181111e-01,4.000000000000e+01
2.040000000000e+02,2.815310900815e+11,0.000000000000e+00,1.187960649215e+03,1.015619735563e-03,-5.444524690372e+05,1.268484848485e-03,0.000000000000e+00,5.549150294155e+04,2.688002413326e+05,0.000000000000e+00,1.909179979055e-39,2.562978849483e-13,2.813120014694e+02,6.541630727296e-01,4.000000000000e+01
2.050000000000e+02,2.815346311700e+11,0.000000000000e+00,1.187948021984e+03,1.031083038799e-03,-5.444496009560e+05,1.268484848485e-03,0.000000000000e+00,5.549091310477e+04,2.688002413326e+05,0.000000000000e+00,6.191304726047e-39,2.553006887548e-13,2.814410240898e+02,6.628744644525e-01,4.000000000000e+01
2.060000000000e+02,2.815369713834e+11,0.000000000000e+00,1.187920091065e+03,1.111589100413e-03,-5.444385355779e+05,1.268484848485e-03,0.000000000000e+00,5.548960840851e+04,2.688002413326e+05,0.000000000000e+00,1.901603786406e-38,2.543708400197e-13,2.817196332648e+02,6.719716267314e-01,4.000000000000e+01
2.070000000000e+02,2.815379614021e+11,0.000000000000e+00,1.187893598041e+03,1.202109213149e-03,-5.444261722280e+05,1.268484848485e-03,0.000000000000e+00,5.548837087806e+04,2.688002413326e+05,0.000000000000e+00,5.574153140615e-38,2.535107194892e-13,2.819761188348e+02,6.769741732811e-01,4.000000000000e+01
2.080000000000e+02,2.815381223741e+11,0.000000000000e+00,1.187876873634e+03,1.257692319638e-03,-5.444173414871e+05,1.268484848485e-03,0.000000000000e+00,5.548758968839e+04,2.688002413326e+05,0.000000000000e+00,1.560370403978e-37,2.527211984528e-13,2.821345175361e+02,6.906202865826e-01,4.000000000000e+01
2.090000000000e+02,2.815368373953e+11,0.000000000000e+00,1.187833416838e+03,1.354640459707e-03,-5.444006134880e+05,1.268484848485e-03,0.000000000000e+00,5.548555976685e+04,2.688002413326e+05,0.000000000000e+00,4.194202583586e-37,2.519784476240e-13,2.825348575954e+02,6.948477733256e-01,4.000000000000e+01
2.100000000000e+02,2.815339773606e+11,0.000000000000e+00,1.187797246782e+03,1.460250965363e-03,-5.443830963682e+05,1.268484848485e-03,0.000000000000e+00,5.548387025009e+04,2.688002413326e+05,0.000000000000e+00,1.085101419458e-36,2.513442994926e-13,2.828571269852e+02,7.071661414700e-01,4.000000000000e+01
2.110000000000e+02,2.815301304199e+11,0.000000000000e+00,1.187772360619e+03,1.526429197654e-03,-5.443703576015e+05,1.268484848485e-03,0.000000000000e+00,5.548270780234e+04,2.688002413326e+05,0.000000000000e+00,2.705225914651e-36,2.507635377068e-13,2.830737957861e+02,7.135283779985e-01,4.000000000000e+01
2.120000000000e+02,2.815257746276e+11,0.000000000000e+00,1.187760025066e+03,1.560552361539e-03,-5.443632502128e+05,1.268484848485e-03,0.000000000000e+00,5.548213158065e+04,2.688002413326e+05,0.000000000000e+00,6.524100449178e-36,2.501833382035e-13,2.831797958261e+02,7.214445180281e-01,4.000000000000e+01
2.130000000000e+02,2.815218163239e+11,0.000000000000e+00,1.187763806908e+03,1.533899630953e-03,-5.443631189252e+05,1.268484848485e-03,0.000000000000e+00,5.548230830423e+04,2.688002413326e+05,0.000000000000e+00,1.523107949643e-35,2.495866596335e-13,2.831473819001e+02,7.311763486872e-01,4.000000000000e+01
2.140000000000e+02,2.815186680322e+11,0.000000000000e+00,1.187775884656e+03,1.479584439876e-03,-5.443677329691e+05,1.268484848485e-03,0.000000000000e+00,5.548287252465e+04,2.688002413326e+05,0.000000000000e+00,3.455119726981e-35,2.488955458716e-13,2.830433290416e+02,7.395762278225e-01,4.000000000000e+01
2.150000000000e+02,2.815158467045e+11,0.000000000000e+00,1.187788614213e+03,1.457658825937e-03,-5.443735198944e+05,1.268484848485e-03,0.000000000000e+00,5.548346715446e+04,2.688002413326e+05,0.000000000000e+00,7.622426373825e-35,2.481871451850e-13,2.829327043899e+02,7.493876214909e-01,4.000000000000e+01
2.160000000000e+02,2.815139008701e+11,0.000000000000e+00,1.187815541479e+03,1.398953198019e-03,-5.443842014665e+05,1.268484848485e-03,0.000000000000e+00,5.548472500229e+04,2.688002413326e+05,0.000000000000e+00,1.641241131005e-34,2.474146669190e-13,2.826952351270e+02,7.549936274341e-01,4.000000000000e+01
2.170000000000e+02,2.815135056331e+11,0.000000000000e+00,1.187847043222e+03,1.294985006148e-03,-5.443981434542e+05,1.268484848485e-03,0.000000000000e+00,5.548619650226e+04,2.688002413326e+05,0.000000000000e+00,3.456128430194e-34,2.465332376966e-13,2.824109261125e+02,7.637802020122e-01,4.000000000000e+01
2.180000000000e+02,2.815140785148e+11,0.000000000000e+00,1.187872559753e+03,1.230075009237e-03,-5.444105673947e+05,1.268484848485e-03,0.000000000000e+00,5.548738843517e+04,2.688002413326e+05,0.000000000000e+00,7.127716134850e-34,2.455996071892e-13,2.821749151954e+02,7.711763486872e-01,4.000000000000e+01
2.190000000000e+02,2.815155204934e+11,0.000000000000e+00,1.187912782998e+03,1.171807741828e-03,-5.444272845781e+05,1.268484848485e-03,0.000000000000e+00,5.548926733951e+04,2.688002413326e+05,0.000000000000e+00,1.444212707305e-33,2.446012423816e-13,2.817910392276e+02,7.770335418374e-01,4.000000000000e+01
2.200000000000e+02,2.815174880759e+11,0.000000000000e+00,1.187953097101e+03,1.136573199750e-03,-5.444458008146e+05,1.268484848485e-03,0.000000000000e+00,5.549115051500e+04,2.688002413326e+05,0.000000000000e+00,2.878429455988e-33,2.435693240776e-13,2.813893335892e+02,7.837740377692e-01,4.000000000000e+01
2.210000000000e+02,2.815194240157e+11,0.000000000000e+00,1.187984858878e+03,1.138698279337e-03,-5.444613540765e+05,1.268484848485e-03,0.000000000000e+00,5.549263416095e+04,2.688002413326e+05,0.000000000000e+00,5.643995815378e-33,2.425541870677e-13,2.810586013312e+02,7.903266605144e-01,4.000000000000e+01
2.220000000000e+02,2.815214768252e+11,0.000000000000e+00,1.188005652853e+03,1.130866029292e-03,-5.444721363504e+05,1.268484848485e-03,0.000000000000e+00,5.549360547977e+04,2.688002413326e+05,0.000000000000e+00,1.091001490972e-32,2.415315745304e-13,2.808341090792e+02,7.948633724741e-01,4.000000000000e+01
2.230000000000e+02,2.815233701081e+11,0.000000000000e+00,1.188030346114e+03,1.141563035285e-03,-5.444829761078e+05,1.268484848485e-03,0.000000000000e+00,5.549475893144e+04,2.688002413326e+05,0.000000000000e+00,2.080820278221e-32,2.405161161251e-13,2.805580607449e+02,7.992206455286e-01,4.000000000000e+01
2.240000000000e+02,2.815252180316e+11,0.000000000000e+00,1.188054551893e+03,1.144606400140e-03,-5.444941393777e+05,1.268484848485e-03,0.000000000000e+00,5.549588961734e+04,2.688002413326e+05,0.000000000000e+00,3.913555898295e-32,2.395253410713e-13,2.802759596003e+02,8.017275384462e-01,4.000000000000e+01
2.250000000000e+02,2.815272874520e+11,0.000000000000e+00,1.188076740098e+03,1.129760668988e-03,-5.445045416125e+05,1.268484848485e-03,0.000000000000e+00,5.549692610477e+04,2.688002413326e+05,0.000000000000e+00,7.269743026371e-32,2.385276489555e-13,2.800056345512e+02,8.044152590023e-01,4.000000000000e+01
2.260000000000e+02,2.815296060799e+11,0.000000000000e+00,1.188087811171e+03,1.113056791323e-03,-5.445109049051e+05,1.268484848485e-03,0.000000000000e+00,5.549744323454e+04,2.688002413326e+05,0.000000000000e+00,1.335619915831e-31,2.375162572588e-13,2.798659423801e+02,8.109409042864e-01,4.000000000000e+01
2.270000000000e+02,2.815318027369e+11,0.000000000000e+00,1.188090383805e+03,1.121233624615e-03,-5.445130484157e+05,1.268484848485e-03,0.000000000000e+00,5.549756336393e+04,2.688002413326e+05,0.000000000000e+00,2.428617702604e-31,2.365150434023e-13,2.798329867915e+02,8.135666365467e-01,4.000000000000e+01
2.280000000000e+02,2.815343231803e+11,0.000000000000e+00,1.188095908920e+03,1.099529503768e-03,-5.445152006464e+05,1.268484848485e-03,0.000000000000e+00,5.549782151538e+04,2.688002413326e+05,0.000000000000e+00,4.373343413877e-31,2.355084278238e-13,2.797614931871e+02,8.160672459779e-01,4.000000000000e+01
2.290000000000e+02,2.815373902217e+11,0.000000000000e+00,1.188108576176e+03,1.062890770420e-03,-5.445201815008e+05,1.268484848485e-03,0.000000000000e+00,5.549841324825e+04,2.688002413326e+05,0.000000000000e+00,7.801137839371e-31,2.344837853790e-13,2.795939150309e+02,8.205742126273e-01,4.000000000000e+01
2.300000000000e+02,2.815411124788e+11,0.000000000000e+00,1.188117125466e+03,1.018971505389e-03,-5.445246059494e+05,1.268484848485e-03,0.000000000000e+00,5.549881253990e+04,2.688002413326e+05,0.000000000000e+00,1.380476122193e-30,2.334287797314e-13,2.794776814865e+02,8.217261862674e-01,4.000000000000e+01
2.310000000000e+02,2.815447643036e+11,0.000000000000e+00,1.188117714580e+03,1.023693277546e-03,-5.445258036597e+05,1.268484848485e-03,0.000000000000e+00,5.549884007641e+04,2.688002413326e+05,0.000000000000e+00,2.427368589924e-30,2.323750979973e-13,2.794695632051e+02,8.247747269317e-01,4.000000000000e+01
2.320000000000e+02,2.815478443801e+11,0.000000000000e+00,1.188119163117e+03,1.062019257557e-03,-5.445263362588e+05,1.268484848485e-03,0.000000000000e+00,5.549890773514e+04,2.688002413326e+05,0.000000000000e+00,4.241710456460e-30,2.313589201033e-13,2.794495621467e+02,8.283694840041e-01,4.000000000000e+01
2.330000000000e+02,2.815507382227e+11,0.000000000000e+00,1.188129435877e+03,1.074504342827e-03,-5.445300057223e+05,1.268484848485e-03,0.000000000000e+00,5.549938757197e+04,2.688002413326e+05,0.000000000000e+00,7.365308187466e-30,2.303602074643e-13,2.793053174479e+02,8.320716011187e-01,4.000000000000e+01
2.340000000000e+02,2.815538342336e+11,0.000000000000e+00,1.188140826402e+03,1.060954533076e-03,-5.445351292442e+05,1.268484848485e-03,0.000000000000e+00,5.549991957130e+04,2.688002413326e+05,0.000000000000e+00,1.270933225647e-29,2.293523505381e-13,2.791400340346e+02,8.348644859490e-01,4.000000000000e+01
2.350000000000e+02,2.815570939322e+11,0.000000000000e+00,1.188153373828e+03,1.049984548715e-03,-5.445407469892e+05,1.268484848485e-03,0.000000000000e+00,5.550050521346e+04,2.688002413326e+05,0.000000000000e+00,2.179216262642e-29,2.283419530155e-13,2.789506969336e+02,8.360858186011e-01,4.000000000000e+01
2.360000000000e+02,2.815603970010e+11,0.000000000000e+00,1.188168946598e+03,1.047080154992e-03,-5.445475407032e+05,1.268484848485e-03,0.000000000000e+00,5.550123260296e+04,2.688002413326e+05,0.000000000000e+00,3.713713408831e-29,2.273390290980e-13,2.787028869818e+02,8.391632897099e-01,4.000000000000e+01
2.370000000000e+02,2.815635047763e+11,0.000000000000e+00,1.188187188596e+03,1.060173762598e-03,-5.445556174376e+05,1.268484848485e-03,0.000000000000e+00,5.550208464021e+04,2.688002413326e+05,0.000000000000e+00,6.296269747755e-29,2.263486796580e-13,2.783905810242e+02,8.405742126273e-01,4.000000000000e+01
2.380000000000e+02,2.815667104439e+11,0.000000000000e+00,1.188199078280e+03,1.053614619537e-03,-5.445618128094e+05,1.268484848485e-03,0.000000000000e+00,5.550264040620e+04,2.688002413326e+05,0.000000000000e+00,1.062196435773e-28,2.253624779256e-13,2.781706251761e+02,8.422437684655e-01,4.000000000000e+01
2.390000000000e+02,2.815705675907e+11,0.000000000000e+00,1.188212823861e+03,1.009950030849e-03,-5.445678942875e+05,1.268484848485e-03,0.000000000000e+00,5.550328247368e+04,2.688002413326e+05,0.000000000000e+00,1.783237183429e-28,2.243529593927e-13,2.778956257168e+02,8.439690074819e-01,4.000000000000e+01
2.400000000000e+02,2.815746900285e+11,0.000000000000e+00,1.188219180683e+03,9.921701656078e-04,-5.445716696476e+05,1.268484848485e-03,0.000000000000e+00,5.550357955560e+04,2.688002413326e+05,0.000000000000e+00,2.980421455280e-28,2.233346171773e-13,2.777588550907e+02,8.445078493152e-01,4.000000000000e+01
2.410000000000e+02,2.815791517993e+11,0.000000000000e+00,1.188232734979e+03,9.694285724586e-04,-5.445770487498e+05,1.268484848485e-03,0.000000000000e+00,5.550421290311e+04,2.688002413326e+05,0.000000000000e+00,4.961002574774e-28,2.223143616951e-13,2.774403416013e+02,8.445078493152e-01,4.000000000000e+01
2.420000000000e+02,2.815842677505e+11,0.000000000000e+00,1.188242770787e+03,9.255844962969e-04,-5.445820733144e+05,1.268484848485e-03,0.000000000000e+00,5.550468200211e+04,2.688002413326e+05,0.000000000000e+00,8.226606517518e-28,2.212723799062e-13,2.771717839269e+02,8.445078493152e-01,4.000000000000e+01
2.430000000000e+02,2.815898735569e+11,0.000000000000e+00,1.188250059151e+03,8.927541242384e-04,-5.445857244196e+05,1.268484848485e-03,0.000000000000e+00,5.550502253880e+04,2.688002413326e+05,0.000000000000e+00,1.359559767950e-27,2.202162425671e-13,2.769507436759e+02,8.445078493152e-01,4.000000000000e+01
2.440000000000e+02,2.815957761308e+11,0.000000000000e+00,1.188252956731e+03,8.728644355029e-04,-5.445875502739e+05,1.268484848485e-03,0.000000000000e+00,5.550515809215e+04,2.688002413326e+05,0.000000000000e+00,2.240148824528e-27,2.191587109018e-13,2.768542515201e+02,8.445091929077e-01,4.000000000000e+01
2.450000000000e+02,2.816019720198e+11,0.000000000000e+00,1.188258207111e+03,8.532067358047e-04,-5.445896783812e+05,1.268484848485e-03,0.000000000000e+00,5.550540294950e+04,2.688002413326e+05,0.000000000000e+00,3.681518756492e-27,2.181003824765e-13,2.766629643197e+02,8.445091929077e-01,4.000000000000e+01
2.460000000000e+02,2.816086172954e+11,0.000000000000e+00,1.188261633338e+03,8.230880001330e-04,-5.445914675897e+05,1.268484848485e-03,0.000000000000e+00,5.550556298884e+04,2.688002413326e+05,0.000000000000e+00,6.036647025966e-27,2.170326119486e-13,2.765218731300e+02,8.445078493152e-01,4.000000000000e+01
2.470000000000e+02,2.816158073029e+11,0.000000000000e+00,1.188264956664e+03,7.865789059614e-04,-5.445929965495e+05,1.268484848485e-03,0.000000000000e+00,5.550571813516e+04,2.688002413326e+05,0.000000000000e+00,9.879151212403e-27,2.159504083380e-13,2.763671889550e+02,8.439690074819e-01,4.000000000000e+01
2.480000000000e+02,2.816231337408e+11,0.000000000000e+00,1.188266013511e+03,7.774351446334e-04,-5.445937360838e+05,1.268484848485e-03,0.000000000000e+00,5.550576678639e+04,2.688002413326e+05,0.000000000000e+00,1.614128551374e-26,2.148698562003e-13,2.763137022346e+02,8.422437684655e-01,4.000000000000e+01
2.490000000000e+02,2.816305750817e+11,0.000000000000e+00,1.188266846839e+03,7.697345337009e-04,-5.445941331847e+05,1.268484848485e-03,0.000000000000e+00,5.550580541498e+04,2.688002413326e+05,0.000000000000e+00,2.633648650231e-26,2.137968942770e-13,2.762690679061e+02,8.415749017898e-01,4.000000000000e+01
2.500000000000e+02,2.816384280741e+11,0.000000000000e+00,1.188267996196e+03,7.421443679209e-04,-5.445946233779e+05,1.268484848485e-03,0.000000000000e+00,5.550585911326e+04,2.688002413326e+05,0.000000000000e+00,4.292185482352e-26,2.127149787626e-13,2.762032267149e+02,8.405728217952e-01,4.000000000000e+01
2.510000000000e+02,2.816465946606e+11,0.000000000000e+00,1.188269002021e+03,7.211264199608e-04,-5.445950992614e+05,1.268484848485e-03,0.000000000000e+00,5.550590557788e+04,2.688002413326e+05,0.000000000000e+00,6.988995917244e-26,2.116249632699e-13,2.761419001011e+02,8.391632897099e-01,4.000000000000e+01
2.520000000000e+02,2.816547004871e+11,0.000000000000e+00,1.188269703699e+03,7.251992595103e-04,-5.445954545015e+05,1.268484848485e-03,0.000000000000e+00,5.550593812965e+04,2.688002413326e+05,0.000000000000e+00,1.137163402757e-25,2.105443760217e-13,2.760959556710e+02,8.385886551552e-01,4.000000000000e+01
2.530000000000e+02,2.816617640036e+11,0.000000000000e+00,1.188269361500e+03,7.950593629059e-04,-5.445954208780e+05,1.268484848485e-03,0.000000000000e+00,5.550592216829e+04,2.688002413326e+05,0.000000000000e+00,1.848528603180e-25,2.095138607923e-13,2.761187937812e+02,8.366790257789e-01,4.000000000000e+01
2.540000000000e+02,2.816680780025e+11,0.000000000000e+00,1.188269028622e+03,8.452945860895e-04,-5.445952574103e+05,1.268484848485e-03,0.000000000000e+00,5.550590637343e+04,2.688002413326e+05,0.000000000000e+00,3.000316858587e-25,2.085296422299e-13,2.761407649152e+02,8.360858186011e-01,4.000000000000e+01
2.550000000000e+02,2.816744220580e+11,0.000000000000e+00,1.188269627720e+03,8.432802635273e-04,-5.445954208817e+05,1.268484848485e-03,0.000000000000e+00,5.550593424221e+04,2.688002413326e+05,0.000000000000e+00,4.859719437839e-25,2.075502731369e-13,2.761015558629e+02,8.355865873217e-01,4.000000000000e+01
2.560000000000e+02,2.816805808868e+11,0.000000000000e+00,1.188270973534e+03,8.556953069600e-04,-5.445959551833e+05,1.268484848485e-03,0.000000000000e+00,5.550599677071e+04,2.688002413326e+05,0.000000000000e+00,7.852893452871e-25,2.065790544446e-13,2.760051127531e+02,8.355865873217e-01,4.000000000000e+01
2.570000000000e+02,2.816863183601e+11,0.000000000000e+00,1.188273054304e+03,8.839368643146e-04,-5.445968352049e+05,1.268484848485e-03,0.000000000000e+00,5.550609319074e+04,2.688002413326e+05,0.000000000000e+00,1.265404799071e-24,2.056326440852e-13,2.758187924708e+02,8.352905405568e-01,4.000000000000e+01
2.580000000000e+02,2.816920364084e+11,0.000000000000e+00,1.188274823389e+03,8.852393735596e-04,-5.445977068256e+05,1.268484848485e-03,0.000000000000e+00,5.550617537159e+04,2.688002413326e+05,0.000000000000e+00,2.032123732039e-24,2.046970854902e-13,2.755475405323e+02,8.348644859490e-01,4.000000000000e+01
2.590000000000e+02,2.816980153503e+11,0.000000000000e+00,1.188275160377e+03,8.677535361099e-04,-5.445980141622e+05,1.268484848485e-03,0.000000000000e+00,5.550618993157e+04,2.688002413326e+05,0.000000000000e+00,3.250936806434e-24,2.037584045341e-13,2.753143991308e+02,8.327843137062e-01,4.000000000000e+01
2.600000000000e+02,2.817047891169e+11,0.000000000000e+00,1.188274366707e+03,8.144811427184e-04,-5.445977829244e+05,1.268484848485e-03,0.000000000000e+00,5.550615278642e+04,2.688002413326e+05,0.000000000000e+00,5.179988400647e-24,2.027987782714e-13,2.750850432242e+02,8.301550851937e-01,4.000000000000e+01
2.610000000000e+02,2.817123429194e+11,0.000000000000e+00,1.188270646954e+03,7.621989997851e-04,-5.445964842734e+05,1.268484848485e-03,0.000000000000e+00,5.550597903488e+04,2.688002413326e+05,0.000000000000e+00,8.221680682453e-24,2.018155847958e-13,2.747087414351e+02,8.245091929077e-01,4.000000000000e+01
2.620000000000e+02,2.817206149608e+11,0.000000000000e+00,1.188265244270e+03,7.140573874029e-04,-5.445941744320e+05,1.268484848485e-03,0.000000000000e+00,5.550572651513e+04,2.688002413326e+05,0.000000000000e+00,1.300101794695e-23,2.008175011420e-13,2.743968216403e+02,8.170865077635e-01,4.000000000000e+01
2.630000000000e+02,2.817290690860e+11,0.000000000000e+00,1.188261681925e+03,7.018514017053e-04,-5.445922777291e+05,1.268484848485e-03,0.000000000000e+00,5.550556011471e+04,2.688002413326e+05,0.000000000000e+00,2.048496528950e-23,1.998243837554e-13,2.742386149499e+02,8.112302561627e-01,4.000000000000e+01
2.640000000000e+02,2.817378229155e+11,0.000000000000e+00,1.188261033263e+03,6.817631748781e-04,-5.445916313522e+05,1.268484848485e-03,0.000000000000e+00,5.550552980516e+04,2.688002413326e+05,0.000000000000e+00,3.216229376170e-23,1.988366763286e-13,2.742122007461e+02,8.017262034400e-01,4.000000000000e+01
2.650000000000e+02,2.817478869770e+11,0.000000000000e+00,1.188257599796e+03,5.939439743587e-04,-5.445904339702e+05,1.268484848485e-03,0.000000000000e+00,5.550537035828e+04,2.688002413326e+05,0.000000000000e+00,5.032860349552e-23,1.978115244879e-13,2.740825131059e+02,7.903912811530e-01,4.000000000000e+01
2.660000000000e+02,2.817595926958e+11,0.000000000000e+00,1.188251355506e+03,4.839086362821e-04,-5.445879173364e+05,1.268484848485e-03,0.000000000000e+00,5.550507917814e+04,2.688002413326e+05,0.000000000000e+00,7.854423611032e-23,1.967283760469e-13,2.738756293955e+02,7.802210573339e-01,4.000000000000e+01
2.670000000000e+02,2.817726354402e+11,0.000000000000e+00,1.188237649988e+03,3.942860269067e-04,-5.445825899800e+05,1.268484848485e-03,0.000000000000e+00,5.550444004152e+04,2.688002413326e+05,0.000000000000e+00,1.223549137731e-22,1.956037396463e-13,2.735036608577e+02,7.652509803785e-01,4.000000000000e+01
2.680000000000e+02,2.817864817271e+11,0.000000000000e+00,1.188225724819e+03,3.404181444198e-04,-5.445768295814e+05,1.268484848485e-03,0.000000000000e+00,5.550388291361e+04,2.688002413326e+05,0.000000000000e+00,1.903767370860e-22,1.944618621463e-13,2.732343502630e+02,3.637959909562e-01,4.000000000000e+01
2.690000000000e+02,2.818005850231e+11,0.000000000000e+00,1.188221295321e+03,3.231866049103e-04,-5.445738618726e+05,1.268484848485e-03,0.000000000000e+00,5.550367600493e+04,2.688002413326e+05,0.000000000000e+00,2.960249030197e-22,1.933467637700e-13,2.731431632635e+02,0.000000000000e+00,4.000000000000e+01
