# Observation File: observation_column_all.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: water content [mol]
# Region: subsurface domain
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: surface-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: snow-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: evaporation [m s^-1]
# Region: surface domain
# Functional: average
# Variable: surface-evaporative_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface-subsurface flux [mol s^-1]
# Region: surface domain
# Functional: average
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: precipitation rain [m s^-1]
# Region: surface domain
# Functional: average
# Variable: surface-precipitation_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: precipitation snow [m s^-1]
# Region: surface domain
# Functional: average
# Variable: snow-precipitation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: molar density liquid [mol m^-3]
# Region: surface domain
# Functional: average
# Variable: surface-molar_density_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface area [m^2]
# Region: surface domain
# Functional: extensive integral
# Variable: surface-cell_volume
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow melt [m s^-1]
# Region: surface domain
# Functional: average
# Variable: snow-melt
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: tcc last column
# Region: BTC all
# Functional: extensive integral
# Variable: total_component_concentration
# Number of Vectors: 2
# -----------------------------------------------------------------------------
# Observation Name: surface temperature [K]
# Region: surface domain
# Functional: average
# Variable: surface-temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: thaw depth [m]
# Region: surface domain
# Functional: average
# Variable: surface-thaw_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: water table depth [m]
# Region: surface domain
# Functional: average
# Variable: surface-water_table
# Number of Vectors: 1
# =============================================================================
"time [d]","water content [mol]","surface water content [mol]","snow water content [mol]","evaporation [m s^-1]","surface-subsurface flux [mol s^-1]","precipitation rain [m s^-1]","precipitation snow [m s^-1]","molar density liquid [mol m^-3]","surface area [m^2]","snow melt [m s^-1]","tcc last column tracer1","tcc last column tracer2","surface temperature [K]","thaw depth [m]","water table depth [m]"
1.550000000000e+02,2.803692679919e+11,3.795272412607e+07,1.152918698409e+05,1.336736392724e-03,-6.964057734964e+05,1.360307092215e-03,0.000000000000e+00,5.550466218441e+04,2.688002413326e+05,3.205026076349e-04,0.000000000000e+00,4.195095616433e-03,2.768439712322e+02,7.826909560226e-02,3.939322022380e+01
1.560000000000e+02,2.803674927517e+11,1.685247278826e+07,4.503462319487e+03,1.384711393228e-03,-5.195247482786e+05,1.199621935793e-03,0.000000000000e+00,5.550444425293e+04,2.688002413326e+05,7.284911852513e-06,0.000000000000e+00,7.948602994245e-01,2.771646983674e+02,1.110603374317e-01,3.882886513542e+01
1.570000000000e+02,2.803534365057e+11,1.210074675432e+07,1.297624047479e+03,1.210220151346e-03,-7.394014018675e+04,1.500866189114e-04,0.000000000000e+00,5.550387307967e+04,2.688002413326e+05,2.104248107190e-07,0.000000000000e+00,9.838263585837e+00,2.775155951980e+02,1.353118274776e-01,3.882886513542e+01
1.580000000000e+02,2.803407395044e+11,9.077976693677e+06,1.230385416877e+03,1.078765452509e-03,-6.682778016649e+04,1.348619530310e-04,0.000000000000e+00,5.550350404218e+04,2.688002413326e+05,4.409300829803e-09,0.000000000000e+00,2.372256844344e+01,2.777287366893e+02,1.572282953617e-01,3.964924347372e+01
1.590000000000e+02,2.803269724275e+11,7.406641127444e+06,1.229074058399e+03,9.871219664089e-04,-1.684540336929e+04,3.002757087645e-05,0.000000000000e+00,5.550303055740e+04,2.688002413326e+05,9.213419862147e-11,0.000000000000e+00,2.506001284598e+01,2.779546108979e+02,1.768283430632e-01,3.965163873484e+01
1.600000000000e+02,2.803142994377e+11,6.103730205783e+06,1.228678588278e+03,8.867128489815e-04,-1.380053806251e+04,2.993019198167e-05,0.000000000000e+00,5.550245223138e+04,2.688002413326e+05,2.419469935754e-11,0.000000000000e+00,2.934315937414e+01,2.782067731312e+02,1.944949204600e-01,3.998372201021e+01
1.610000000000e+02,2.803046223830e+11,4.868785962948e+06,1.228542342771e+03,7.838360190632e-04,-5.814066550697e+04,1.354366576614e-04,0.000000000000e+00,5.550216896589e+04,2.688002413326e+05,8.253419223505e-12,0.000000000000e+00,3.196065643311e+01,2.783258836753e+02,2.128733291565e-01,3.998372437975e+01
1.620000000000e+02,2.802961435282e+11,3.707413613899e+06,1.228500390786e+03,7.082253469537e-04,-5.996787125661e+04,1.396914301728e-04,0.000000000000e+00,5.550225392534e+04,2.688002413326e+05,2.757051038751e-12,0.000000000000e+00,3.323819020302e+01,2.782978241369e+02,2.284064683547e-01,3.997868948221e+01
1.630000000000e+02,2.802866969042e+11,2.587927626819e+06,1.228483844114e+03,6.435867857470e-04,-4.282728957635e+03,9.977655796147e-06,0.000000000000e+00,5.550190895180e+04,2.688002413326e+05,8.179512595150e-13,0.000000000000e+00,3.289573609223e+01,2.784341840476e+02,2.446026492949e-01,3.998106863960e+01
1.640000000000e+02,2.802776243264e+11,1.479197957926e+06,1.228476926407e+03,6.086073041298e-04,2.577611860696e-01,0.000000000000e+00,0.000000000000e+00,5.550173680715e+04,2.688002413326e+05,2.042628058529e-13,0.000000000000e+00,3.229632332963e+01,2.785008360961e+02,2.568798568491e-01,3.998342596259e+01
1.650000000000e+02,2.802717091013e+11,4.597429014404e+05,1.228472417432e+03,5.835379717387e-04,-7.954853595997e+04,1.852977470676e-04,0.000000000000e+00,5.550156227772e+04,2.688002413326e+05,4.242983958529e-14,0.000000000000e+00,3.060233793504e+01,2.785687971177e+02,2.720738468668e-01,3.995123411151e+01
1.660000000000e+02,2.802666010075e+11,3.857827186590e+04,1.228470398693e+03,5.568910360961e-04,-9.004134468818e+04,2.097308068619e-04,0.000000000000e+00,5.550147556037e+04,2.688002413326e+05,2.317030947498e-15,0.000000000000e+00,2.750784789295e+01,2.786067092967e+02,2.854569423018e-01,3.996310026317e+01
1.670000000000e+02,2.802595791784e+11,2.315386893010e+02,1.228467923112e+03,5.261840522482e-04,-2.362525202269e+04,5.503329842002e-05,0.000000000000e+00,5.550136377014e+04,2.688002413326e+05,0.000000000000e+00,3.971085671473e-204,2.669035660919e+01,2.786485122511e+02,2.954387108938e-01,3.999263502807e+01
1.680000000000e+02,2.802524987004e+11,1.813438074918e+02,1.228455241507e+03,5.031040771946e-04,-1.271797383555e+04,2.962836863588e-05,0.000000000000e+00,5.550079120260e+04,2.688002413326e+05,0.000000000000e+00,2.214705975583e-191,2.739378614879e+01,2.788483639187e+02,3.089197054758e-01,3.999721833583e+01
1.690000000000e+02,2.802450369340e+11,1.560953425139e+02,1.228415602982e+03,4.993088306013e-04,8.936248261518e-01,0.000000000000e+00,0.000000000000e+00,5.549900188571e+04,2.688002413326e+05,0.000000000000e+00,2.185061164889e-181,2.851001749871e+01,2.794162897136e+02,3.212433578983e-01,3.999721833583e+01
1.700000000000e+02,2.802376210563e+11,1.487747884877e+02,1.228381221073e+03,5.014518204278e-04,-2.176274982686e+03,5.071540498906e-06,0.000000000000e+00,5.549744869408e+04,2.688002413326e+05,0.000000000000e+00,4.131954661150e-170,2.924948027007e+01,2.798602117927e+02,3.349244679295e-01,3.999721833583e+01
1.710000000000e+02,2.802387757790e+11,1.924101757445e+02,1.228351011261e+03,4.945584584284e-04,-2.458809984760e+05,5.728133035386e-04,0.000000000000e+00,5.549608371169e+04,2.688002413326e+05,0.000000000000e+00,4.301383448016e-163,3.007436689977e+01,2.802225215996e+02,3.495394920844e-01,3.999721833583e+01
1.720000000000e+02,2.802401386758e+11,2.002698406146e+02,1.228313430382e+03,4.908552108385e-04,-2.503756250082e+05,5.832958144948e-04,0.000000000000e+00,5.549438607556e+04,2.688002413326e+05,0.000000000000e+00,3.336304594738e-155,3.075737144149e+01,2.806450858704e+02,3.581427403444e-01,3.999437939749e+01
1.730000000000e+02,2.802337504263e+11,2.187033052541e+02,1.228289035223e+03,4.770430300406e-04,-2.140663572606e+04,4.987456099252e-05,0.000000000000e+00,5.549328338201e+04,2.688002413326e+05,0.000000000000e+00,2.105087304654e-149,3.156536065267e+01,2.809063052907e+02,3.754762488345e-01,3.999437939749e+01
1.740000000000e+02,2.802273453042e+11,2.329858760555e+02,1.228280147966e+03,4.479618481506e-04,-8.479638261563e+03,1.975850258639e-05,0.000000000000e+00,5.549288079113e+04,2.688002413326e+05,0.000000000000e+00,3.860274535554e-142,3.266112985029e+01,2.809996163291e+02,3.879953103431e-01,3.999437939749e+01
1.750000000000e+02,2.802211139261e+11,2.506761934845e+02,1.228262862476e+03,4.163575772631e-04,1.446137023824e+00,0.000000000000e+00,0.000000000000e+00,5.549209926466e+04,2.688002413326e+05,0.000000000000e+00,6.466219238564e-136,3.379557271364e+01,2.811770956562e+02,4.045353468881e-01,3.999437939749e+01
1.760000000000e+02,2.802153115591e+11,2.705719788480e+02,1.228272372697e+03,3.873631365457e-04,1.690203324524e+00,0.000000000000e+00,0.000000000000e+00,5.549252798069e+04,2.688002413326e+05,0.000000000000e+00,3.189178178860e-130,3.501279219756e+01,2.810805236808e+02,4.187430293621e-01,3.999437939749e+01
1.770000000000e+02,2.802099244322e+11,3.009916798474e+02,1.228287273226e+03,3.592706020799e-04,1.951010567897e+00,0.000000000000e+00,0.000000000000e+00,5.549320050990e+04,2.688002413326e+05,0.000000000000e+00,1.320705963566e-123,3.654455505583e+01,2.809262979724e+02,4.318844272368e-01,3.999437939749e+01
1.780000000000e+02,2.802112280616e+11,3.391476378989e+02,1.228297122772e+03,3.444423420599e-04,-1.863173878601e+05,4.340793865999e-04,0.000000000000e+00,5.549364522767e+04,2.688002413326e+05,0.000000000000e+00,5.127743645145e-119,3.798356128969e+01,2.808223969412e+02,4.430038398192e-01,3.999437939749e+01
1.790000000000e+02,2.802125045479e+11,3.578586149762e+02,1.228304436427e+03,3.380735260701e-04,-1.829642527875e+05,4.262662959614e-04,0.000000000000e+00,5.549397487532e+04,2.688002413326e+05,0.000000000000e+00,1.930137138364e-112,3.978785432245e+01,2.807444635613e+02,4.559408901932e-01,3.999437939749e+01
1.800000000000e+02,2.802092820856e+11,3.720285981875e+02,1.228296652849e+03,3.291411964596e-04,-4.977503578749e+04,1.159700488883e-04,0.000000000000e+00,5.549362252955e+04,2.688002413326e+05,0.000000000000e+00,2.437598415705e-108,4.180470291443e+01,2.808276964317e+02,4.698015247300e-01,3.999437939749e+01
1.810000000000e+02,2.802060787723e+11,4.033519140987e+02,1.228277977601e+03,3.306552679481e-04,-5.111565166653e+04,1.190950271609e-04,0.000000000000e+00,5.549278785462e+04,2.688002413326e+05,0.000000000000e+00,1.985198494036e-102,4.445414246672e+01,2.810210572579e+02,4.806682476370e-01,3.999437939749e+01
1.820000000000e+02,2.802011125988e+11,4.094593523118e+02,1.228266495502e+03,3.345339827420e-04,-2.125448760022e+03,4.959976108132e-06,0.000000000000e+00,5.549226914700e+04,2.688002413326e+05,0.000000000000e+00,1.336996246352e-98,4.732958719727e+01,2.811388493704e+02,4.911849659154e-01,3.999437939749e+01
1.830000000000e+02,2.801961319044e+11,4.377828932204e+02,1.228256030929e+03,3.301941579611e-04,3.855136889064e+00,0.000000000000e+00,0.000000000000e+00,5.549179497579e+04,2.688002413326e+05,0.000000000000e+00,2.158965130935e-93,5.089958312569e+01,2.812450943024e+02,5.043404584297e-01,3.999148227486e+01
1.840000000000e+02,2.801913538640e+11,4.574751461413e+02,1.228245651947e+03,3.164649282533e-04,4.006697155346e+00,0.000000000000e+00,0.000000000000e+00,5.549132574326e+04,2.688002413326e+05,0.000000000000e+00,1.277171114774e-89,5.457131854902e+01,2.813488883944e+02,5.152338762310e-01,3.999148227486e+01
1.850000000000e+02,2.801930716198e+11,4.903168402573e+02,1.228211533771e+03,3.084229390144e-04,-1.837160467122e+05,4.280490167449e-04,0.000000000000e+00,5.548978461721e+04,2.688002413326e+05,0.000000000000e+00,6.954022722555e-85,5.889829361082e+01,2.816805028520e+02,5.276602823137e-01,3.999148227486e+01
1.860000000000e+02,2.802142834792e+11,5.817044566668e+02,1.228178696344e+03,3.185460833381e-04,-7.493615982398e+05,1.745987649541e-03,0.000000000000e+00,5.548830267054e+04,2.688002413326e+05,0.000000000000e+00,5.145030813947e-81,6.300164655279e+01,2.819878131954e+02,5.385735707814e-01,3.999148084969e+01
1.870000000000e+02,2.802287552940e+11,6.060176401903e+02,1.228164365576e+03,3.301243631724e-04,-5.608961507983e+05,1.306895745710e-03,0.000000000000e+00,5.548765609386e+04,2.688002413326e+05,0.000000000000e+00,5.162907779797e-76,6.787144560378e+01,2.821186668588e+02,5.539200929176e-01,3.999147939019e+01
1.880000000000e+02,2.802247258183e+11,6.293221834861e+02,1.228140901174e+03,3.236177639787e-04,-2.589880286032e+04,6.036176765930e-05,0.000000000000e+00,5.548660597121e+04,2.688002413326e+05,0.000000000000e+00,3.301828682855e-72,7.382183567226e+01,2.823280496848e+02,5.615248136137e-01,3.955240094304e+01
1.890000000000e+02,2.802210409034e+11,6.570692580722e+02,1.228128995089e+03,3.145170633979e-04,-3.206734939678e+04,7.473637689035e-05,0.000000000000e+00,5.548606776000e+04,2.688002413326e+05,0.000000000000e+00,6.052009034845e-68,8.080689304744e+01,2.824336775583e+02,5.767830190905e-01,3.955217918624e+01
1.900000000000e+02,2.802165602219e+11,6.695643351153e+02,1.228110940403e+03,3.075908972067e-04,-6.392463429598e+03,1.491368738018e-05,0.000000000000e+00,5.548525176189e+04,2.688002413326e+05,0.000000000000e+00,2.121408948702e-64,8.773611769167e+01,2.825917968448e+02,5.904984196829e-01,3.922358747458e+01
1.910000000000e+02,2.802168970197e+11,7.130504956905e+02,1.228112029274e+03,3.061170746646e-04,-1.445711615307e+05,3.368857266506e-04,0.000000000000e+00,5.548530109399e+04,2.688002413326e+05,0.000000000000e+00,1.636948027907e-60,9.536272449130e+01,2.825820693687e+02,6.059449362000e-01,3.881605995448e+01
1.920000000000e+02,2.802201794991e+11,7.386965664470e+02,1.228141810060e+03,2.951210501440e-04,-2.249681637105e+05,5.242152089288e-04,0.000000000000e+00,5.548664280136e+04,2.688002413326e+05,0.000000000000e+00,6.029080843403e-57,1.023999171697e+02,2.823202261769e+02,6.162473325162e-01,3.881335266847e+01
1.930000000000e+02,2.802192535285e+11,7.746938928493e+02,1.228153659263e+03,2.766699838112e-04,-9.620944252884e+04,2.241948464729e-04,0.000000000000e+00,5.548717159381e+04,2.688002413326e+05,0.000000000000e+00,2.879222034426e-53,1.099560455476e+02,2.822150538166e+02,6.304093161880e-01,3.844837530148e+01
1.940000000000e+02,2.802209784181e+11,8.077171116366e+02,1.228133250953e+03,2.706475906803e-04,-1.702268231402e+05,3.966618729461e-04,0.000000000000e+00,5.548624993838e+04,2.688002413326e+05,0.000000000000e+00,9.279458849449e-50,1.169317822520e+02,2.823969575680e+02,6.451290623669e-01,3.844778432126e+01
1.950000000000e+02,2.802224431034e+11,8.373009634458e+02,1.228142771062e+03,2.690500163134e-04,-1.623519057047e+05,3.783161131800e-04,0.000000000000e+00,5.548667697035e+04,2.688002413326e+05,0.000000000000e+00,8.493188803141e-47,1.241419817648e+02,2.823125101730e+02,6.568448260280e-01,3.843842720839e+01
1.960000000000e+02,2.802187153157e+11,8.626555898098e+02,1.228150603145e+03,2.580854693555e-04,-8.529874274607e+03,1.990335827382e-05,0.000000000000e+00,5.548703105145e+04,2.688002413326e+05,0.000000000000e+00,3.857379687302e-43,1.313464418217e+02,2.822420451571e+02,6.703080991701e-01,3.843294899542e+01
1.970000000000e+02,2.802643286721e+11,1.008780917789e+03,1.228156303414e+03,2.584054229192e-04,-1.429182435885e+06,3.330072207055e-03,0.000000000000e+00,5.548703564751e+04,2.688002413326e+05,0.000000000000e+00,1.053980954780e-40,1.370517070401e+02,2.822400956727e+02,6.852050182685e-01,3.839232655355e+01
1.980000000000e+02,2.803091298099e+11,1.071335085798e+03,1.228136796615e+03,2.806498566121e-04,-1.416836128916e+06,3.301331184253e-03,0.000000000000e+00,5.548615533946e+04,2.688002413326e+05,0.000000000000e+00,8.958277717492e-37,1.394076466661e+02,2.824124803445e+02,7.012418787551e-01,3.733633411005e+01
1.990000000000e+02,2.803119466150e+11,1.100629842212e+03,1.228137408493e+03,2.754883203266e-04,-2.068001532401e+05,4.819025584203e-04,0.000000000000e+00,5.548595665785e+04,2.688002413326e+05,0.000000000000e+00,2.458702706454e-34,1.445806722948e+02,2.824510562916e+02,7.141699123302e-01,3.681850266372e+01
2.000000000000e+02,2.803172732953e+11,1.650037203747e+05,1.228152427477e+03,2.670120841604e-04,-2.791239193598e+05,6.537840411630e-04,0.000000000000e+00,5.548663353168e+04,2.688002413326e+05,0.000000000000e+00,1.778401515099e-31,1.507511594370e+02,2.823180367687e+02,7.280739242986e-01,3.659430892099e+01
2.010000000000e+02,2.803502359976e+11,8.052870607208e+05,1.228169685755e+03,2.595640774136e-04,-1.081150929458e+06,2.533225971525e-03,0.000000000000e+00,5.548741162152e+04,2.688002413326e+05,0.000000000000e+00,7.609955659549e-29,1.550843717404e+02,2.821627852498e+02,7.445213675113e-01,3.642156334299e+01
2.020000000000e+02,2.803803418934e+11,1.488394751576e+06,1.228188828152e+03,2.538002718207e-04,-9.961088213568e+05,2.341559037011e-03,0.000000000000e+00,5.548827645316e+04,2.688002413326e+05,0.000000000000e+00,9.346222720420e-27,1.558610707204e+02,2.819878543830e+02,7.593030888489e-01,3.612151363626e+01
2.030000000000e+02,2.803822247502e+11,1.957623309536e+06,1.228197011120e+03,2.394468554015e-04,-1.723344242048e+05,4.215097078461e-04,0.000000000000e+00,5.548864094082e+04,2.688002413326e+05,0.000000000000e+00,3.512719219133e-24,1.591788923082e+02,2.819130202192e+02,7.740649114042e-01,3.585923817761e+01
2.040000000000e+02,2.803848252751e+11,2.025189298976e+06,1.228210474992e+03,2.391862841331e-04,-1.840114275035e+05,4.436169217559e-04,0.000000000000e+00,5.548924299098e+04,2.688002413326e+05,0.000000000000e+00,3.129210868727e-22,1.605449854956e+02,2.817879110717e+02,7.873929692984e-01,3.585332929473e+01
2.050000000000e+02,2.803812768627e+11,1.971588168707e+06,1.228199322504e+03,2.402478766600e-04,-5.795680381368e+03,2.491251277910e-05,0.000000000000e+00,5.548855418613e+04,2.688002413326e+05,0.000000000000e+00,6.797088971372e-20,1.635820463037e+02,2.819300878684e+02,8.013128741608e-01,3.567221147220e+01
2.060000000000e+02,2.803771901317e+11,1.867864710207e+06,1.228165912656e+03,2.542090968609e-04,3.933053348653e+03,0.000000000000e+00,0.000000000000e+00,5.548703150109e+04,2.688002413326e+05,0.000000000000e+00,4.755914815927e-18,1.660139571593e+02,2.822370816300e+02,8.158774803299e-01,3.567172495219e+01
2.070000000000e+02,2.803735910322e+11,1.818759742107e+06,1.228133939382e+03,2.773525600103e-04,-2.173343367147e+04,6.020499585998e-05,0.000000000000e+00,5.548557566638e+04,2.688002413326e+05,0.000000000000e+00,8.636086603050e-16,1.674609338419e+02,2.825219479072e+02,8.252479382681e-01,3.566643273818e+01
2.080000000000e+02,2.803699228156e+11,1.702936576542e+06,1.228114631727e+03,2.956763907369e-04,-2.684925956465e+04,6.982965503192e-05,0.000000000000e+00,5.548470079748e+04,2.688002413326e+05,0.000000000000e+00,6.926294266896e-14,1.715750391984e+02,2.826894825376e+02,8.368710778595e-01,3.566712600260e+01
2.090000000000e+02,2.803650245907e+11,1.605987048338e+06,1.228064231206e+03,3.166674044123e-04,-1.439257823500e+03,9.966204070456e-06,0.000000000000e+00,5.548240989941e+04,2.688002413326e+05,0.000000000000e+00,2.466850174259e-12,1.748205318783e+02,2.831178707408e+02,8.487503156377e-01,3.566969235572e+01
2.100000000000e+02,2.803595221090e+11,1.555517819613e+06,1.228021253550e+03,3.434425385529e-04,3.291049316326e+03,0.000000000000e+00,0.000000000000e+00,5.548046128300e+04,2.688002413326e+05,0.000000000000e+00,5.866695360119e-10,1.783430362309e+02,2.834708668030e+02,8.574261663179e-01,3.621474272243e+01
2.110000000000e+02,2.803646332423e+11,1.567443055245e+06,1.227993108991e+03,3.641780488886e-04,-3.126273396839e+05,7.374420676522e-04,0.000000000000e+00,5.547918017571e+04,2.688002413326e+05,0.000000000000e+00,1.067695859221e-08,1.839051526448e+02,2.836981280085e+02,8.666100495173e-01,3.617885749094e+01
2.120000000000e+02,2.803694729977e+11,1.537072282795e+06,1.227979208362e+03,3.788799454553e-04,-3.107636370459e+05,7.326173709077e-04,0.000000000000e+00,5.547854750084e+04,2.688002413326e+05,0.000000000000e+00,1.414353419845e-06,1.872832920142e+02,2.838089436644e+02,8.732723497329e-01,3.621317022513e+01
2.130000000000e+02,2.803634615938e+11,1.480468498478e+06,1.227984924030e+03,3.744782469073e-04,3.166945958492e+03,0.000000000000e+00,0.000000000000e+00,5.547879855012e+04,2.688002413326e+05,0.000000000000e+00,5.695333084190e-05,1.913231157441e+02,2.837656101004e+02,8.834599379488e-01,3.672382750829e+01
2.140000000000e+02,2.803576455697e+11,1.441625021232e+06,1.228000704042e+03,3.587154743695e-04,3.053813023857e+03,0.000000000000e+00,0.000000000000e+00,5.547950667351e+04,2.688002413326e+05,0.000000000000e+00,4.441086119387e-03,1.960725274276e+02,2.836416904167e+02,8.890455559715e-01,3.672457456966e+01
2.150000000000e+02,2.803892377702e+11,1.620617090198e+06,1.228016320708e+03,3.547115099218e-04,-1.077534235957e+06,2.522589429567e-03,0.000000000000e+00,5.548021326527e+04,2.688002413326e+05,0.000000000000e+00,1.381044061296e-01,1.963375940159e+02,2.835158165702e+02,8.952895347061e-01,3.621357774774e+01
2.160000000000e+02,2.804207140341e+11,1.677221775679e+06,1.228046526921e+03,3.552444737312e-04,-1.073786923123e+06,2.512859389482e-03,0.000000000000e+00,5.548157705497e+04,2.688002413326e+05,0.000000000000e+00,5.298441188434e+00,1.896691384931e+02,2.832699396711e+02,9.003738207135e-01,3.566505736286e+01
2.170000000000e+02,2.804231068681e+11,1.669844886843e+06,1.228084004131e+03,3.249152483343e-04,-2.243759530405e+05,5.314333914113e-04,0.000000000000e+00,5.548326671176e+04,2.688002413326e+05,0.000000000000e+00,5.733755498655e+01,1.846177532257e+02,2.829597247474e+02,9.080158486605e-01,3.566516676975e+01
2.180000000000e+02,2.804256339529e+11,1.678978627676e+06,1.228112969735e+03,3.027484607156e-04,-2.209662316189e+05,5.236036129932e-04,0.000000000000e+00,5.548457075334e+04,2.688002413326e+05,0.000000000000e+00,8.435076791211e+02,1.742773282298e+02,2.827142717583e+02,9.134191802963e-01,3.566490618400e+01
2.190000000000e+02,2.804205839837e+11,1.676952445851e+06,1.228158134457e+03,2.845729400764e-04,3.492789683011e+03,0.000000000000e+00,0.000000000000e+00,5.548660416687e+04,2.688002413326e+05,0.000000000000e+00,4.499923674222e+03,1.635731319710e+02,2.823204921530e+02,9.185646677353e-01,3.508321764894e+01
2.200000000000e+02,2.804216924120e+11,1.717130734297e+06,1.228210157733e+03,2.713679436716e-04,-1.704626307850e+05,4.060209801679e-04,0.000000000000e+00,5.548860767839e+04,2.688002413326e+05,0.000000000000e+00,2.016712728134e+04,1.506335259214e+02,2.819163919418e+02,9.257125751204e-01,3.439293905005e+01
2.210000000000e+02,2.804242377231e+11,1.752778838730e+06,1.228243485243e+03,2.697120314808e-04,-2.124976139920e+05,5.042517117451e-04,0.000000000000e+00,5.549011214369e+04,2.688002413326e+05,0.000000000000e+00,8.747239576308e+04,1.322761344457e+02,2.816003778759e+02,9.298932034234e-01,3.366727054682e+01
2.220000000000e+02,2.804315726413e+11,2.005924561749e+06,1.228265902779e+03,2.680277115264e-04,-3.549259410623e+05,8.415362954285e-04,0.000000000000e+00,5.549112396790e+04,2.688002413326e+05,0.000000000000e+00,1.697467218395e+05,1.127879128102e+02,2.813816520666e+02,9.356933010906e-01,3.366288871509e+01
2.230000000000e+02,2.804375880512e+11,2.337284312716e+06,1.228291707308e+03,2.690719826430e-04,-3.189807163612e+05,7.633254833615e-04,0.000000000000e+00,5.549229047358e+04,2.688002413326e+05,0.000000000000e+00,4.128395341643e+05,9.162091352191e+01,2.811209017181e+02,9.410878352282e-01,3.300620064845e+01
2.240000000000e+02,2.804327924941e+11,2.383702201916e+06,1.228318912770e+03,2.712840291068e-04,-2.907379052939e+03,2.494261176425e-05,0.000000000000e+00,5.549351869083e+04,2.688002413326e+05,0.000000000000e+00,7.350113502734e+05,6.906120435445e+01,2.808372843436e+02,9.466505318226e-01,3.300557699047e+01
2.250000000000e+02,2.804400172442e+11,3.097371833917e+06,1.228344016632e+03,2.700270998944e-04,-3.630390891251e+05,8.819337048998e-04,0.000000000000e+00,5.549465223486e+04,2.688002413326e+05,1.429639353258e-17,7.796366347559e+05,4.406327245592e+01,2.805654298978e+02,9.507642328008e-01,3.238469885632e+01
2.260000000000e+02,2.804458783658e+11,3.246626877798e+06,1.228380682995e+03,2.644630883810e-04,-3.544608079222e+05,8.794107303903e-04,0.000000000000e+00,5.549519796244e+04,2.688002413326e+05,0.000000000000e+00,9.220603872682e+05,1.598033424688e+01,2.804307099297e+02,9.544155799437e-01,3.238389554838e+01
2.270000000000e+02,2.804393079667e+11,3.165501424049e+06,1.228610986916e+03,2.611523718703e-04,1.804916111366e+04,0.000000000000e+00,0.000000000000e+00,5.549527609150e+04,2.688002413326e+05,0.000000000000e+00,8.543342393223e+05,1.487799996462e+00,2.804107886109e+02,9.580161634818e-01,3.238329440741e+01
2.280000000000e+02,2.804658035881e+11,4.682797535297e+06,1.222480453681e+03,2.599628029065e-04,-9.931332477432e+05,2.411371875420e-03,0.000000000000e+00,5.549558285918e+04,2.688002413326e+05,3.790497799343e-10,1.069070464184e+06,1.249953273011e-01,2.803340901398e+02,9.611360469270e-01,3.238182048987e+01
2.290000000000e+02,2.804917080469e+11,4.182749223492e+06,1.218965683131e+03,2.541835024631e-04,-9.852244114587e+05,2.409004208789e-03,0.000000000000e+00,5.549623585156e+04,2.688002413326e+05,2.442521343770e-10,2.588290109009e+06,2.664567252849e-02,2.801672210723e+02,9.663887557009e-01,3.154953377033e+01
2.300000000000e+02,2.804845848773e+11,3.958644766719e+06,1.219076482582e+03,2.390543414894e-04,1.744760785408e+04,3.501835210193e-05,0.000000000000e+00,5.549671775663e+04,2.688002413326e+05,4.261706848313e-12,5.128835261502e+06,7.428527011044e-03,2.800419625687e+02,9.697822141905e-01,3.154899739415e+01
2.310000000000e+02,2.804827086225e+11,4.251865054501e+06,1.219407422594e+03,2.336159083405e-04,-1.445334095836e+05,4.251824021421e-04,0.000000000000e+00,5.549668464383e+04,2.688002413326e+05,7.234222576501e-12,1.323780734047e+07,2.574984255139e-03,2.800503159683e+02,9.728622250489e-01,3.154812782596e+01
2.320000000000e+02,2.804799773483e+11,4.259092895398e+06,1.219726681508e+03,2.396896706030e-04,-1.265171879530e+05,3.898118308907e-04,0.000000000000e+00,5.549667746243e+04,2.688002413326e+05,2.312728111740e-12,2.992844164154e+07,5.986833290082e-04,2.800513096607e+02,9.758363324131e-01,3.154751715964e+01
