# Observation File: observation_column_all.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: water content [mol]
# Region: subsurface domain
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: surface-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: snow-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: evaporation [m s^-1]
# Region: surface domain
# Functional: average
# Variable: surface-evaporative_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface-subsurface flux [mol s^-1]
# Region: surface domain
# Functional: average
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: precipitation rain [m s^-1]
# Region: surface domain
# Functional: average
# Variable: surface-precipitation_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: precipitation snow [m s^-1]
# Region: surface domain
# Functional: average
# Variable: snow-precipitation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: molar density liquid [mol m^-3]
# Region: surface domain
# Functional: average
# Variable: surface-molar_density_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface area [m^2]
# Region: surface domain
# Functional: extensive integral
# Variable: surface-cell_volume
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow melt [m s^-1]
# Region: surface domain
# Functional: average
# Variable: snow-melt
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: tcc last column
# Region: BTC all
# Functional: extensive integral
# Variable: total_component_concentration
# Number of Vectors: 2
# -----------------------------------------------------------------------------
# Observation Name: surface temperature [K]
# Region: surface domain
# Functional: average
# Variable: surface-temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: thaw depth [m]
# Region: surface domain
# Functional: average
# Variable: surface-thaw_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: water table depth [m]
# Region: surface domain
# Functional: average
# Variable: surface-water_table
# Number of Vectors: 1
# =============================================================================
"time [d]","water content [mol]","surface water content [mol]","snow water content [mol]","evaporation [m s^-1]","surface-subsurface flux [mol s^-1]","precipitation rain [m s^-1]","precipitation snow [m s^-1]","molar density liquid [mol m^-3]","surface area [m^2]","snow melt [m s^-1]","tcc last column tracer1","tcc last column tracer2","surface temperature [K]","thaw depth [m]","water table depth [m]"
1.510000000000e+02,2.763827266328e+11,8.249627838439e+07,7.901158615059e+08,6.335732468307e-04,-3.004640686694e+06,5.018273709101e-04,0.000000000000e+00,5.550373244327e+04,2.688002413326e+05,7.836901769356e-03,0.000000000000e+00,1.575016996111e-85,2.731670329866e+02,0.000000000000e+00,4.000000000000e+01
1.520000000000e+02,2.764949078145e+11,7.736034086622e+07,6.314423230245e+08,4.711684365543e-04,-1.789505737454e+06,5.949211128007e-04,0.000000000000e+00,5.550373971421e+04,2.688002413326e+05,1.016422148799e-02,0.000000000000e+00,3.347312507491e-53,2.731702241491e+02,0.000000000000e+00,4.000000000000e+01
1.530000000000e+02,2.766567433829e+11,7.121060912852e+07,4.517867536258e+08,3.769119494553e-04,-2.711415313513e+06,9.497238601164e-05,0.000000000000e+00,5.550374566685e+04,2.688002413326e+05,1.166779048816e-02,0.000000000000e+00,1.561374292598e-51,2.731728872772e+02,0.000000000000e+00,4.000000000000e+01
1.540000000000e+02,2.768192327167e+11,7.287666657520e+07,2.540563082027e+08,3.302573520166e-04,-3.251969461239e+06,1.800446967607e-04,0.000000000000e+00,5.550375330454e+04,2.688002413326e+05,1.293431897580e-02,0.000000000000e+00,4.874418650172e-51,2.731762372734e+02,0.000000000000e+00,4.000000000000e+01
1.550000000000e+02,2.770808579255e+11,3.387969988277e+06,4.145112706866e+07,4.648249260513e-04,-6.046456016165e+06,1.360380807293e-03,0.000000000000e+00,5.550561896473e+04,2.688002413326e+05,1.388687219215e-02,5.724203235639e-29,1.173463081854e-26,2.743392088244e+02,1.593896513328e-03,4.000000000000e+01
1.560000000000e+02,2.771393135783e+11,4.818228305692e+05,5.433758636086e+05,1.999241849054e-04,-1.702806659008e+06,1.181322296527e-03,0.000000000000e+00,5.550313409788e+04,2.688002413326e+05,2.696278032389e-03,1.234037669802e-16,7.427569162026e-16,2.779543571029e+02,1.367306256731e-01,3.966792146370e+01
1.570000000000e+02,2.771408902874e+11,0.000000000000e+00,6.836160239172e+03,1.189894474160e-04,-8.621567767010e+04,1.564167679848e-04,0.000000000000e+00,5.550238298909e+04,2.688002413326e+05,3.544192637123e-05,1.922233069694e-12,1.117084220975e-11,2.782682311288e+02,2.123297756400e-01,4.000000000000e+01
1.580000000000e+02,2.771413418656e+11,0.000000000000e+00,1.186448437499e+03,1.009724675887e-04,-5.633518455201e+04,1.308643327859e-04,0.000000000000e+00,5.550194545755e+04,2.688002413326e+05,3.735510767750e-07,5.528452366360e-10,3.074631958454e-09,2.784397509976e+02,2.875215913957e-01,4.000000000000e+01
1.590000000000e+02,2.771405446841e+11,0.000000000000e+00,1.186437819522e+03,8.638116784874e-05,-1.414442079807e+04,3.294810007398e-05,0.000000000000e+00,5.550144875217e+04,2.688002413326e+05,0.000000000000e+00,2.311458398049e-08,1.232530295640e-07,2.786242335145e+02,3.457919686286e-01,4.000000000000e+01
1.600000000000e+02,2.771397755255e+11,1.145117692972e+03,1.186426021414e+03,7.697064469443e-05,-1.234232153729e+04,2.875857379443e-05,0.000000000000e+00,5.550089674593e+04,2.688002413326e+05,0.000000000000e+00,3.629603307916e-07,1.770361508023e-06,2.788180857212e+02,3.984305971847e-01,3.997518043606e+01
1.610000000000e+02,2.771403411556e+11,1.501285647899e+03,1.186421421265e+03,7.019927249228e-05,-5.811044894189e+04,1.354309594206e-04,0.000000000000e+00,5.550069870585e+04,2.688002413326e+05,0.000000000000e+00,3.495365975284e-06,1.401683690012e-05,2.788854765921e+02,4.498208034944e-01,3.994729948798e+01
1.620000000000e+02,2.771409927762e+11,1.535600616073e+03,1.186424288580e+03,6.440981325730e-05,-5.990064023583e+04,1.396112555248e-04,0.000000000000e+00,5.550090222439e+04,2.688002413326e+05,0.000000000000e+00,2.037411994834e-05,6.303670025724e-05,2.788167888201e+02,4.938026803599e-01,3.993602753121e+01
1.630000000000e+02,2.771397752434e+11,1.540509866633e+03,1.186416308811e+03,5.955970286165e-05,-4.245825431822e+03,9.967815666821e-06,0.000000000000e+00,5.550058326699e+04,2.688002413326e+05,0.000000000000e+00,8.005935009402e-05,1.871560719269e-04,2.789244113160e+02,5.363719022891e-01,3.961227654334e+01
1.640000000000e+02,2.771384530599e+11,1.524935501181e+03,1.186411771512e+03,5.681710531721e-05,3.301793853681e+01,0.000000000000e+00,0.000000000000e+00,5.550045105377e+04,2.688002413326e+05,0.000000000000e+00,2.351195753398e-04,4.202818327160e-04,2.789682396679e+02,5.763531522990e-01,3.960852220108e+01
1.650000000000e+02,2.771399268694e+11,1.511682795714e+03,1.186407066833e+03,5.547543777336e-05,-7.964300973097e+04,1.856008229227e-04,0.000000000000e+00,5.550031860868e+04,2.688002413326e+05,0.000000000000e+00,5.567215170508e-04,7.818130363797e-04,2.790116594397e+02,6.085592128059e-01,3.960873442942e+01
1.660000000000e+02,2.771417822788e+11,1.486112362658e+03,1.186402849835e+03,5.442688936582e-05,-8.989297666759e+04,2.094763282473e-04,0.000000000000e+00,5.550027935312e+04,2.688002413326e+05,0.000000000000e+00,1.126809597253e-03,1.278865938525e-03,2.790244705407e+02,6.422287051609e-01,3.960894700117e+01
1.670000000000e+02,2.771413761557e+11,1.456006454557e+03,1.186398810345e+03,5.255943280027e-05,-2.358691456620e+04,5.501661223909e-05,0.000000000000e+00,5.550020944926e+04,2.688002413326e+05,0.000000000000e+00,2.036543312040e-03,1.916636422574e-03,2.790471449688e+02,6.668611975652e-01,3.960916171924e+01
1.680000000000e+02,2.771406242047e+11,1.417611293223e+03,1.186381726022e+03,5.180286597562e-05,-1.280535665981e+04,2.989864231987e-05,0.000000000000e+00,5.549960209715e+04,2.688002413326e+05,0.000000000000e+00,3.387318061646e-03,2.705532899858e-03,2.792391971487e+02,6.919088974476e-01,3.960937738171e+01
1.690000000000e+02,2.771394312805e+11,1.377779396226e+03,1.186403979967e+03,5.278399325912e-05,2.821500868260e+01,0.000000000000e+00,0.000000000000e+00,5.549766156790e+04,2.688002413326e+05,0.000000000000e+00,5.295054803342e-03,3.665209466746e-03,2.798057330378e+02,7.076909196582e-01,3.960958845961e+01
1.700000000000e+02,2.771383070776e+11,1.333162946020e+03,1.186456109342e+03,5.459080426415e-05,-2.127064504150e+03,5.017606522541e-06,0.000000000000e+00,5.549602068509e+04,2.688002413326e+05,0.000000000000e+00,7.889944858683e-03,4.824364977958e-03,2.802422886777e+02,7.239595735055e-01,3.961356674062e+01
1.710000000000e+02,2.771455574335e+11,1.307212368758e+03,1.186491865941e+03,5.630320011597e-05,-2.433512233688e+05,5.669901015616e-04,0.000000000000e+00,5.549458566877e+04,2.688002413326e+05,0.000000000000e+00,1.131909186743e-02,6.221169215483e-03,2.806001131342e+02,7.363570700215e-01,3.961376648589e+01
1.720000000000e+02,2.771531001641e+11,1.267371501494e+03,1.186452209919e+03,5.871323132892e-05,-2.523959048042e+05,5.880707023241e-04,0.000000000000e+00,5.549279946853e+04,2.688002413326e+05,0.000000000000e+00,1.575421205105e-02,7.899166411918e-03,2.810207582227e+02,7.490294740262e-01,3.961380161706e+01
1.730000000000e+02,2.771526452485e+11,1.228981881178e+03,1.186426785768e+03,5.804641362824e-05,-2.142181270544e+04,4.996268492987e-05,0.000000000000e+00,5.549169248037e+04,2.688002413326e+05,0.000000000000e+00,2.153266904972e-02,9.960264932601e-03,2.812700023899e+02,7.579493130897e-01,3.961786481295e+01
1.740000000000e+02,2.771517842944e+11,1.194760143272e+03,1.186416991069e+03,5.634038485664e-05,-8.529538838391e+03,1.992386575683e-05,0.000000000000e+00,5.549134941761e+04,2.688002413326e+05,0.000000000000e+00,2.907744942212e-02,1.247391753954e-02,2.813456894181e+02,7.722303883546e-01,3.961806036859e+01
1.750000000000e+02,2.771506714363e+11,1.162140334605e+03,1.186398679109e+03,5.429416724126e-05,2.108419035378e+01,0.000000000000e+00,0.000000000000e+00,5.549059620441e+04,2.688002413326e+05,0.000000000000e+00,3.906256930108e-02,1.549554588851e-02,2.815094502788e+02,7.860896471677e-01,3.961808488828e+01
1.760000000000e+02,2.771496027118e+11,1.132927460444e+03,1.186408054924e+03,5.222706316261e-05,2.015826739520e+01,0.000000000000e+00,0.000000000000e+00,5.549110043558e+04,2.688002413326e+05,0.000000000000e+00,5.265448560474e-02,1.911169501427e-02,2.814001929899e+02,8.018020627264e-01,3.961828210947e+01
1.770000000000e+02,2.771485817133e+11,1.105258961056e+03,1.186421548989e+03,4.983064879954e-05,1.932349456812e+01,0.000000000000e+00,0.000000000000e+00,5.549183263149e+04,2.688002413326e+05,0.000000000000e+00,7.146247991164e-02,2.340774509809e-02,2.812389133012e+02,8.190108022010e-01,3.962209242646e+01
1.780000000000e+02,2.771540162826e+11,1.091361633274e+03,1.186427492320e+03,4.941487870192e-05,-1.852996592477e+05,4.317551569432e-04,0.000000000000e+00,5.549231020111e+04,2.688002413326e+05,0.000000000000e+00,9.700942896292e-02,2.842018042300e-02,2.811319405196e+02,8.341924128450e-01,3.962227587678e+01
1.790000000000e+02,2.771594007640e+11,1.063824475268e+03,1.186433258588e+03,4.976280572574e-05,-1.837867877749e+05,4.282270104131e-04,0.000000000000e+00,5.549268963758e+04,2.688002413326e+05,0.000000000000e+00,1.306130218569e-01,3.417714823584e-02,2.810458891464e+02,8.490667963347e-01,3.962229165661e+01
1.800000000000e+02,2.771601519253e+11,1.035925443159e+03,1.186422798613e+03,4.841715564756e-05,-4.955090787119e+04,1.154836001082e-04,0.000000000000e+00,5.549233725766e+04,2.688002413326e+05,0.000000000000e+00,1.713516619021e-01,4.052826089067e-02,2.811258365583e+02,8.616679317725e-01,3.962966930040e+01
1.810000000000e+02,2.771609614057e+11,9.972759669103e+02,1.186400765514e+03,4.936289048586e-05,-5.128721470344e+04,1.195277696377e-04,0.000000000000e+00,5.549147074978e+04,2.688002413326e+05,0.000000000000e+00,2.165179448784e-01,4.712895628014e-02,2.813190208646e+02,8.735649441646e-01,3.963693969127e+01
1.820000000000e+02,2.771600640218e+11,9.492021508890e+02,1.186387401688e+03,5.037958230318e-05,-2.121252476001e+03,4.977871255132e-06,0.000000000000e+00,5.549097579552e+04,2.688002413326e+05,0.000000000000e+00,2.623965771748e-01,5.357877822067e-02,2.814273296069e+02,8.849280809726e-01,3.963695294703e+01
1.830000000000e+02,2.771591114665e+11,8.949671383123e+02,1.186375414162e+03,5.043963395288e-05,1.393262659782e+01,0.000000000000e+00,0.000000000000e+00,5.549054767811e+04,2.688002413326e+05,0.000000000000e+00,3.048637888890e-01,5.942051895119e-02,2.815198961499e+02,8.986446070764e-01,3.964041264482e+01
1.840000000000e+02,2.771581954889e+11,8.425573791155e+02,1.186363672822e+03,4.930020019438e-05,1.257091028947e+01,0.000000000000e+00,0.000000000000e+00,5.549011313546e+04,2.688002413326e+05,0.000000000000e+00,3.431593154653e-01,6.441335509615e-02,2.816128421381e+02,9.073040695016e-01,3.964058857441e+01
1.850000000000e+02,2.771636603448e+11,8.066575836260e+02,1.186326904963e+03,4.963780165061e-05,-1.833048393849e+05,4.271146280246e-04,0.000000000000e+00,5.548854866676e+04,2.688002413326e+05,0.000000000000e+00,3.755287630905e-01,6.866875105568e-02,2.819396409637e+02,9.195587414513e-01,3.964059516796e+01
1.860000000000e+02,2.771887068221e+11,8.053469436379e+02,1.186292242985e+03,5.459171738245e-05,-7.487040227936e+05,1.744500015466e-03,0.000000000000e+00,5.548702235959e+04,2.688002413326e+05,0.000000000000e+00,3.967350935233e-01,7.134117668826e-02,2.822479202696e+02,9.302784410373e-01,3.964060148678e+01
1.870000000000e+02,2.772072013785e+11,7.626802122971e+02,1.186275906656e+03,5.802122468282e-05,-5.614877307321e+05,1.308306967561e-03,0.000000000000e+00,5.548637221971e+04,2.688002413326e+05,0.000000000000e+00,4.041835062206e-01,7.186490884472e-02,2.823764106899e+02,9.388858444689e-01,3.964060457750e+01
1.880000000000e+02,2.772071474356e+11,7.326786640389e+02,1.186250881827e+03,5.453353915224e-05,-2.587747203827e+04,6.031919093752e-05,0.000000000000e+00,5.548533430455e+04,2.688002413326e+05,0.000000000000e+00,4.021005745165e-01,7.090320996365e-02,2.825783489908e+02,9.500668374467e-01,3.964060967719e+01
1.890000000000e+02,2.772073369181e+11,7.057062368151e+02,1.186234991417e+03,5.321431380071e-05,-3.207316168439e+04,7.475499726768e-05,0.000000000000e+00,5.548481956494e+04,2.688002413326e+05,0.000000000000e+00,3.915334363422e-01,6.872406450543e-02,2.826771308441e+02,9.621638021665e-01,3.964078047275e+01
1.900000000000e+02,2.772066504845e+11,6.805593290090e+02,1.186214190733e+03,5.265929622441e-05,-6.392801072803e+03,1.491604537429e-05,0.000000000000e+00,5.548400754970e+04,2.688002413326e+05,0.000000000000e+00,3.705606931697e-01,6.519911436041e-02,2.828312239855e+02,9.723055840640e-01,3.964416369931e+01
1.910000000000e+02,2.772107578313e+11,6.722278791173e+02,1.186212595018e+03,5.355566282057e-05,-1.445779007085e+05,3.369064117809e-04,0.000000000000e+00,5.548409979985e+04,2.688002413326e+05,0.000000000000e+00,3.393307522911e-01,6.052997280617e-02,2.828138210407e+02,9.857000873931e-01,3.964416369931e+01
1.920000000000e+02,2.772176674927e+11,6.635612072184e+02,1.186237455728e+03,5.308955830981e-05,-2.249461552679e+05,5.241691246527e-04,0.000000000000e+00,5.548552808390e+04,2.688002413326e+05,0.000000000000e+00,2.992947489150e-01,5.485907330305e-02,2.825409402244e+02,9.956965356506e-01,3.964078883487e+01
1.930000000000e+02,2.772201497012e+11,6.503868521245e+02,1.186245329840e+03,5.008441766417e-05,-9.617045577979e+04,2.241024020023e-04,0.000000000000e+00,5.548610393338e+04,2.688002413326e+05,0.000000000000e+00,2.570065613954e-01,4.872332739814e-02,2.824289863971e+02,1.005279915926e+00,3.964095810223e+01
1.940000000000e+02,2.772252198376e+11,6.538227941975e+02,1.186224558737e+03,4.950198893462e-05,-1.703299437482e+05,3.969006938166e-04,0.000000000000e+00,5.548517264106e+04,2.688002413326e+05,0.000000000000e+00,2.182273428978e-01,4.299982450095e-02,2.826094780786e+02,1.016005107830e+00,3.964095810223e+01
1.950000000000e+02,2.772300007140e+11,6.496720153709e+02,1.186231720110e+03,4.998147987295e-05,-1.622315246820e+05,3.780321868008e-04,0.000000000000e+00,5.548563978746e+04,2.688002413326e+05,0.000000000000e+00,1.852337005747e-01,3.778255959856e-02,2.825193189394e+02,1.023773898071e+00,3.964095810223e+01
1.960000000000e+02,2.772294781450e+11,6.459237300966e+02,1.186236843216e+03,4.751846674064e-05,-8.525456977911e+03,1.988282644165e-05,0.000000000000e+00,5.548602795987e+04,2.688002413326e+05,0.000000000000e+00,1.618189052001e-01,3.345147577963e-02,2.824438288782e+02,1.035509672946e+00,3.964433466657e+01
1.970000000000e+02,2.772783062503e+11,7.534975345493e+02,1.186237053757e+03,5.146091725077e-05,-1.430678119286e+06,3.333585915597e-03,0.000000000000e+00,5.548603728342e+04,2.688002413326e+05,0.000000000000e+00,1.480777528055e-01,3.012925511704e-02,2.824420123702e+02,1.041986576092e+00,3.939012677085e+01
1.980000000000e+02,2.773264669503e+11,7.239268539757e+02,1.186216289318e+03,5.896913500961e-05,-1.415194880563e+06,3.297529529191e-03,0.000000000000e+00,5.548509396413e+04,2.688002413326e+05,0.000000000000e+00,1.371650113938e-01,2.700659552584e-02,2.826245973889e+02,1.054388338437e+00,3.939012340540e+01
1.990000000000e+02,2.773327523470e+11,7.328376792060e+02,1.186209260007e+03,5.222459842104e-05,-2.071061893840e+05,4.826009101705e-04,0.000000000000e+00,5.548489197806e+04,2.688002413326e+05,0.000000000000e+00,1.252431700111e-01,2.403905422967e-02,2.826633028109e+02,1.061179145003e+00,3.939012340540e+01
2.000000000000e+02,2.773416178751e+11,7.349283846136e+02,1.186221264799e+03,4.978014330729e-05,-2.803909248496e+05,6.533598682382e-04,0.000000000000e+00,5.548559895610e+04,2.688002413326e+05,0.000000000000e+00,1.114301098760e-01,2.118845697340e-02,2.825272367162e+02,1.071633405909e+00,3.939012010862e+01
2.010000000000e+02,2.773785547076e+11,8.115507719808e+02,1.186238543749e+03,4.994811321621e-05,-1.088526194063e+06,2.536351303690e-03,0.000000000000e+00,5.548640927170e+04,2.688002413326e+05,0.000000000000e+00,9.619795149303e-02,1.842065615497e-02,2.823691537000e+02,1.080513281602e+00,3.938998475824e+01
2.020000000000e+02,2.774125012417e+11,8.014267374446e+02,1.186257735688e+03,5.131839586329e-05,-1.003507804124e+06,2.338231230188e-03,0.000000000000e+00,5.548730693016e+04,2.688002413326e+05,0.000000000000e+00,8.175074508030e-02,1.572296544207e-02,2.821911956688e+02,1.087411702046e+00,3.938981531918e+01
2.030000000000e+02,2.774179727454e+11,8.088420894090e+02,1.186270326296e+03,4.465278675524e-05,-1.811585962627e+05,4.221244860979e-04,0.000000000000e+00,5.548767977787e+04,2.688002413326e+05,0.000000000000e+00,7.377103117848e-02,1.364142168674e-02,2.821163487623e+02,1.097760098896e+00,3.938998135845e+01
2.040000000000e+02,2.774237788642e+11,8.050341592964e+02,1.186287096028e+03,4.297435729385e-05,-1.901243148440e+05,4.430122364334e-04,0.000000000000e+00,5.548828951816e+04,2.688002413326e+05,0.000000000000e+00,7.234006958086e-02,1.234236203994e-02,2.819927049205e+02,1.105759194476e+00,3.938998135845e+01
2.050000000000e+02,2.774233758916e+11,7.998271857053e+02,1.186265667198e+03,4.128482008256e-05,-1.066446487118e+04,2.487358066258e-05,0.000000000000e+00,5.548756351651e+04,2.688002413326e+05,0.000000000000e+00,7.092439015923e-02,1.131655319589e-02,2.821397468682e+02,1.114889367944e+00,3.939011025264e+01
2.060000000000e+02,2.774225849824e+11,8.003093167483e+02,1.186235322066e+03,4.245713668827e-05,1.097084571888e+01,0.000000000000e+00,0.000000000000e+00,5.548597424166e+04,2.688002413326e+05,0.000000000000e+00,6.568922056302e-02,1.018804637322e-02,2.824543124749e+02,1.121676802933e+00,3.938784935623e+01
2.070000000000e+02,2.774226554351e+11,7.969584828944e+02,1.186221808990e+03,4.505080085205e-05,-2.586974689166e+04,6.030469795459e-05,0.000000000000e+00,5.548445223764e+04,2.688002413326e+05,0.000000000000e+00,5.904757018336e-02,9.023337762712e-03,2.827471068632e+02,1.133802382270e+00,3.939011365244e+01
2.080000000000e+02,2.774228415231e+11,7.951830024025e+02,1.186226267332e+03,4.679973689321e-05,-2.992114779260e+04,6.974582439826e-05,0.000000000000e+00,5.548354730030e+04,2.688002413326e+05,0.000000000000e+00,5.278421087489e-02,7.920205249021e-03,2.829176769804e+02,1.138343409786e+00,3.939027969171e+01
2.090000000000e+02,2.774221069711e+11,7.920348636725e+02,1.186183702409e+03,4.876292318116e-05,-4.258809882676e+03,9.949115555155e-06,0.000000000000e+00,5.548116423239e+04,2.688002413326e+05,0.000000000000e+00,4.909434409538e-02,7.040472924974e-03,2.833557502606e+02,1.146529195152e+00,3.939040858590e+01
2.100000000000e+02,2.774211763989e+11,7.830889526835e+02,1.186536813308e+03,5.210171141484e-05,1.068839888535e+01,0.000000000000e+00,0.000000000000e+00,5.547913688841e+04,2.688002413326e+05,0.000000000000e+00,4.876743592124e-02,6.517719406207e-03,2.837172772824e+02,1.154596508557e+00,3.939040858590e+01
2.110000000000e+02,2.774312018545e+11,7.984530258124e+02,1.186585998457e+03,5.616047128690e-05,-3.170004463301e+05,7.387587433499e-04,0.000000000000e+00,5.547782015539e+04,2.688002413326e+05,0.000000000000e+00,4.907136538615e-02,6.193272331604e-03,2.839472790728e+02,1.162721802495e+00,3.939040858590e+01
2.120000000000e+02,2.774410584005e+11,7.856819525102e+02,1.186606876485e+03,5.985767090889e-05,-3.137788397644e+05,7.312600939556e-04,0.000000000000e+00,5.547717026366e+04,2.688002413326e+05,0.000000000000e+00,4.716601333722e-02,5.816370449825e-03,2.840595244010e+02,1.170282597534e+00,3.939040858590e+01
2.130000000000e+02,2.774400504130e+11,7.869571459480e+02,1.186659915753e+03,5.736606196488e-05,1.061624491058e+01,0.000000000000e+00,0.000000000000e+00,5.547745650866e+04,2.688002413326e+05,0.000000000000e+00,4.273894693404e-02,5.282824899107e-03,2.840101878984e+02,1.175907440878e+00,3.938831315782e+01
2.140000000000e+02,2.774390809644e+11,7.932258425654e+02,1.186937369305e+03,5.465033177001e-05,1.075162187514e+01,0.000000000000e+00,0.000000000000e+00,5.547822811684e+04,2.688002413326e+05,0.000000000000e+00,3.861276378807e-02,4.739406249113e-03,2.838764009769e+02,1.184188196379e+00,3.917375627335e+01
2.150000000000e+02,2.774757370166e+11,8.783363543566e+02,1.186953089423e+03,5.816706719429e-05,-1.084562414665e+06,2.527456178412e-03,0.000000000000e+00,5.547896452896e+04,2.688002413326e+05,0.000000000000e+00,3.593482567332e-02,4.252475294654e-03,2.837475937776e+02,1.188889967893e+00,3.916792390344e+01
2.160000000000e+02,2.775120040239e+11,8.724913143845e+02,1.186983057099e+03,6.370222081663e-05,-1.076283259639e+06,2.508133553995e-03,0.000000000000e+00,5.548036513118e+04,2.688002413326e+05,0.000000000000e+00,3.642003488529e-02,3.999053381820e-03,2.834993894878e+02,1.196310903844e+00,3.916499904088e+01
2.170000000000e+02,2.775189433657e+11,8.899788963667e+02,1.187041720934e+03,5.479981095825e-05,-2.284907975522e+05,5.324704127688e-04,0.000000000000e+00,5.548212260884e+04,2.688002413326e+05,0.000000000000e+00,3.864742129374e-02,4.011880678018e-03,2.831814065965e+02,1.204579896010e+00,3.915671905060e+01
2.180000000000e+02,2.775257864581e+11,8.996402026182e+02,1.187068024682e+03,5.089528237190e-05,-2.242310044546e+05,5.225351850506e-04,0.000000000000e+00,5.548346546818e+04,2.688002413326e+05,0.000000000000e+00,3.678872298053e-02,3.855014753844e-03,2.829329859317e+02,1.209045091654e+00,3.913397801733e+01
2.190000000000e+02,2.775248964616e+11,9.181962972291e+02,1.187123338992e+03,4.659680866639e-05,1.357037098141e+01,0.000000000000e+00,0.000000000000e+00,5.548556961345e+04,2.688002413326e+05,0.000000000000e+00,3.149713111573e-02,3.402263123897e-03,2.825329194216e+02,1.213753941512e+00,3.912146950628e+01
2.200000000000e+02,2.775300951519e+11,9.574373861783e+02,1.187224974306e+03,4.448331256733e-05,-1.745943974440e+05,4.068420938479e-04,0.000000000000e+00,5.548762449479e+04,2.688002413326e+05,0.000000000000e+00,2.863044893100e-02,3.035817693462e-03,2.821274780964e+02,1.219390765614e+00,3.910731996442e+01
2.210000000000e+02,2.775367233411e+11,9.847919791000e+02,1.187817955255e+03,4.457393665748e-05,-2.161461352551e+05,5.036488866169e-04,0.000000000000e+00,5.548914832983e+04,2.688002413326e+05,0.000000000000e+00,2.962708777123e-02,2.941893503565e-03,2.818157799136e+02,1.225736337743e+00,3.878430598351e+01
2.220000000000e+02,2.775483941176e+11,1.034805866906e+03,1.188062916545e+03,4.469373360609e-05,-3.617005550967e+05,8.427644776697e-04,0.000000000000e+00,5.549018238129e+04,2.688002413326e+05,0.000000000000e+00,3.085523874875e-02,2.981251994542e-03,2.815981193167e+02,1.229672028811e+00,3.877493285370e+01
2.230000000000e+02,2.775588271595e+11,1.064080531553e+03,1.188325275279e+03,4.576076905029e-05,-3.270377832860e+05,7.619956066586e-04,0.000000000000e+00,5.549136173964e+04,2.688002413326e+05,0.000000000000e+00,2.863973360261e-02,2.796719335834e-03,2.813430196780e+02,1.234272972105e+00,3.877281547088e+01
2.240000000000e+02,2.775582829578e+11,1.097813244043e+03,1.188475178913e+03,4.382923072112e-05,-1.066800161852e+04,2.489694000888e-05,0.000000000000e+00,5.549262584920e+04,2.688002413326e+05,0.000000000000e+00,2.523516681503e-02,2.483258299752e-03,2.810604382824e+02,1.236210498430e+00,3.876435444960e+01
2.250000000000e+02,2.775705276989e+11,1.162608586804e+03,1.188499178528e+03,4.373504000180e-05,-3.792145526323e+05,8.835208369959e-04,0.000000000000e+00,5.549379873366e+04,2.688002413326e+05,0.000000000000e+00,2.201591956956e-02,2.139887618594e-03,2.807885517311e+02,1.238889052195e+00,3.874838169886e+01
2.260000000000e+02,2.775826310922e+11,1.203691179949e+03,1.188657690028e+03,4.465829200836e-05,-3.762459608034e+05,8.765994742883e-04,0.000000000000e+00,5.549436228668e+04,2.688002413326e+05,0.000000000000e+00,2.065933726594e-02,1.915226899915e-03,2.806541717972e+02,1.243011480866e+00,3.873354917628e+01
2.270000000000e+02,2.775816719121e+11,1.251654671175e+03,1.189472453792e+03,4.251511631405e-05,2.260770485433e+01,0.000000000000e+00,0.000000000000e+00,5.549443217390e+04,2.688002413326e+05,0.000000000000e+00,2.132043465193e-02,1.868078937719e-03,2.806373201658e+02,1.245015614753e+00,3.873368433422e+01
2.280000000000e+02,2.776167180681e+11,1.361833197607e+03,1.189583840696e+03,4.518985242417e-05,-1.038185447198e+06,2.418717072726e-03,0.000000000000e+00,5.549475917518e+04,2.688002413326e+05,0.000000000000e+00,2.228404006494e-02,1.882929754323e-03,2.805579343972e+02,1.247967476448e+00,3.873337946642e+01
